Distance[um],dz[um],Mag_E[V_per_meter]
1.21212,1.78,2.55495e+06
1.23232,1.78,2.41372e+06
1.25253,1.78,2.25868e+06
1.27273,1.78,1.98949e+06
1.29293,1.78,1.74135e+06
1.31313,1.78,1.5245e+06
1.33333,1.78,1.33734e+06
1.35354,1.78,1.1865e+06
1.37374,1.78,1.06437e+06
1.39394,1.78,968255
1.41414,1.78,902239
1.43434,1.78,868524
1.45455,1.78,867426
1.47475,1.78,897368
1.49495,1.78,956375
1.51515,1.78,1.06947e+06
1.53535,1.78,1.20874e+06
1.55556,1.78,1.25415e+06
1.57576,1.78,1.23592e+06
1.59596,1.78,1.21126e+06
1.61616,1.78,1.17987e+06
1.63636,1.78,1.14171e+06
1.65657,1.78,1.09698e+06
1.67677,1.78,1.0461e+06
1.69697,1.78,989746
1.71717,1.78,928841
1.73737,1.78,864535
1.75758,1.78,798535
1.77778,1.78,742642
1.79798,1.78,692597
1.81818,1.78,580999
1.83838,1.78,498403
1.85859,1.78,441381
1.87879,1.78,406283
1.89899,1.78,389234
1.91919,1.78,386135
1.93939,1.78,392664
1.9596,1.78,404275
1.9798,1.78,416197
2,1.78,423437
0,1.8,388245
0.020202,1.8,372907
0.040404,1.8,375893
0.0606061,1.8,396004
0.0808081,1.8,431778
0.10101,1.8,481490
0.121212,1.8,543154
0.141414,1.8,614519
0.161616,1.8,693074
0.181818,1.8,776045
0.20202,1.8,855770
0.222222,1.8,929447
0.242424,1.8,1.00412e+06
0.262626,1.8,1.07785e+06
0.282828,1.8,1.07641e+06
0.30303,1.8,1.07412e+06
0.323232,1.8,1.07034e+06
0.343434,1.8,1.06493e+06
0.363636,1.8,1.05829e+06
0.383838,1.8,1.05132e+06
0.40404,1.8,1.04545e+06
0.424242,1.8,1.04264e+06
0.444444,1.8,1.04536e+06
0.464646,1.8,1.05662e+06
0.484848,1.8,1.07991e+06
0.505051,1.8,1.1193e+06
0.525253,1.8,1.17932e+06
0.545455,1.8,1.23469e+06
0.565657,1.8,1.2332e+06
0.585859,1.8,1.26763e+06
0.606061,1.8,1.51411e+06
0.626263,1.8,1.84874e+06
0.646465,1.8,2.15255e+06
0.666667,1.8,2.43004e+06
0.686869,1.8,2.67723e+06
0.707071,1.8,2.89102e+06
0.727273,1.8,3.07194e+06
0.747475,1.8,3.22774e+06
0.767677,1.8,3.35599e+06
0.787879,1.8,3.45682e+06
0.808081,1.8,3.53189e+06
0.828283,1.8,3.58435e+06
0.848485,1.8,3.59043e+06
0.868687,1.8,3.59199e+06
0.888889,1.8,3.46267e+06
0.909091,1.8,3.26159e+06
0.929293,1.8,3.04841e+06
0.949495,1.8,2.85027e+06
0.969697,1.8,2.69266e+06
0.989899,1.8,2.59944e+06
1.0101,1.8,2.59279e+06
1.0303,1.8,2.69329e+06
1.05051,1.8,2.91985e+06
1.07071,1.8,3.05562e+06
1.09091,1.8,3.09734e+06
1.11111,1.8,3.13185e+06
1.13131,1.8,3.13499e+06
1.15152,1.8,3.10308e+06
1.17172,1.8,3.03087e+06
1.19192,1.8,2.91399e+06
1.21212,1.8,2.76188e+06
1.23232,1.8,2.62102e+06
1.25253,1.8,2.42985e+06
1.27273,1.8,2.13494e+06
1.29293,1.8,1.87295e+06
1.31313,1.8,1.63872e+06
1.33333,1.8,1.43147e+06
1.35354,1.8,1.25726e+06
1.37374,1.8,1.13032e+06
1.39394,1.8,1.02439e+06
1.41414,1.8,944816
1.43434,1.8,895039
1.45455,1.8,876618
1.47475,1.8,896637
1.49495,1.8,956474
1.51515,1.8,1.04733e+06
1.53535,1.8,1.16333e+06
1.55556,1.8,1.23688e+06
1.57576,1.8,1.21509e+06
1.59596,1.8,1.1879e+06
1.61616,1.8,1.15495e+06
1.63636,1.8,1.1161e+06
1.65657,1.8,1.07149e+06
1.67677,1.8,1.02147e+06
1.69697,1.8,966630
1.71717,1.8,907817
1.73737,1.8,846109
1.75758,1.8,790988
1.77778,1.8,742885
1.79798,1.8,701715
1.81818,1.8,660341
1.83838,1.8,567246
1.85859,1.8,502014
1.87879,1.8,460580
1.89899,1.8,438656
1.91919,1.8,431729
1.93939,1.8,435061
1.9596,1.8,443693
1.9798,1.8,452441
2,1.8,455896
0,1.82,367439
0.020202,1.82,359484
0.040404,1.82,371023
0.0606061,1.82,400305
0.0808081,1.82,445314
0.10101,1.82,503774
0.121212,1.82,573146
0.141414,1.82,650626
0.161616,1.82,733152
0.181818,1.82,812346
0.20202,1.82,883094
0.222222,1.82,954050
0.242424,1.82,1.02524e+06
0.262626,1.82,1.09701e+06
0.282828,1.82,1.11106e+06
0.30303,1.82,1.10131e+06
0.323232,1.82,1.09043e+06
0.343434,1.82,1.07852e+06
0.363636,1.82,1.0662e+06
0.383838,1.82,1.05463e+06
0.40404,1.82,1.04545e+06
0.424242,1.82,1.04088e+06
0.444444,1.82,1.04361e+06
0.464646,1.82,1.05689e+06
0.484848,1.82,1.08446e+06
0.505051,1.82,1.1306e+06
0.525253,1.82,1.16648e+06
0.545455,1.82,1.15309e+06
0.565657,1.82,1.14578e+06
0.585859,1.82,1.18115e+06
0.606061,1.82,1.42942e+06
0.626263,1.82,1.80912e+06
0.646465,1.82,2.1831e+06
0.666667,1.82,2.50892e+06
0.686869,1.82,2.80094e+06
0.707071,1.82,3.05577e+06
0.727273,1.82,3.27093e+06
0.747475,1.82,3.44483e+06
0.767677,1.82,3.57676e+06
0.787879,1.82,3.6669e+06
0.808081,1.82,3.74083e+06
0.828283,1.82,3.79477e+06
0.848485,1.82,3.82196e+06
0.868687,1.82,3.76743e+06
0.888889,1.82,3.54373e+06
0.909091,1.82,3.28112e+06
0.929293,1.82,3.01122e+06
0.949495,1.82,2.76404e+06
0.969697,1.82,2.56791e+06
0.989899,1.82,2.44955e+06
1.0101,1.82,2.43399e+06
1.0303,1.82,2.54465e+06
1.05051,1.82,2.8033e+06
1.07071,1.82,3.19644e+06
1.09091,1.82,3.2575e+06
1.11111,1.82,3.32268e+06
1.13131,1.82,3.3523e+06
1.15152,1.82,3.34126e+06
1.17172,1.82,3.28532e+06
1.19192,1.82,3.18112e+06
1.21212,1.82,3.02615e+06
1.23232,1.82,2.87525e+06
1.25253,1.82,2.62331e+06
1.27273,1.82,2.31533e+06
1.29293,1.82,2.03572e+06
1.31313,1.82,1.78015e+06
1.33333,1.82,1.54867e+06
1.35354,1.82,1.34571e+06
1.37374,1.82,1.2055e+06
1.39394,1.82,1.09651e+06
1.41414,1.82,1.00988e+06
1.43434,1.82,950089
1.45455,1.82,922967
1.47475,1.82,931901
1.49495,1.82,973231
1.51515,1.82,1.04282e+06
1.53535,1.82,1.13604e+06
1.55556,1.82,1.2292e+06
1.57576,1.82,1.20182e+06
1.59596,1.82,1.17027e+06
1.61616,1.82,1.1341e+06
1.63636,1.82,1.09313e+06
1.65657,1.82,1.0474e+06
1.67677,1.82,997175
1.69697,1.82,942992
1.71717,1.82,885608
1.73737,1.82,831470
1.75758,1.82,785406
1.77778,1.82,743455
1.79798,1.82,707562
1.81818,1.82,679828
1.83838,1.82,646388
1.85859,1.82,571540
1.87879,1.82,522588
1.89899,1.82,494829
1.91919,1.82,483336
1.93939,1.82,482959
1.9596,1.82,488322
1.9798,1.82,493827
2,1.82,493653
0,1.84,346139
0.020202,1.84,346011
0.040404,1.84,366296
0.0606061,1.84,404689
0.0808081,1.84,458622
0.10101,1.84,525268
0.121212,1.84,601533
0.141414,1.84,684062
0.161616,1.84,763990
0.181818,1.84,833325
0.20202,1.84,902328
0.222222,1.84,970811
0.242424,1.84,1.0389e+06
0.262626,1.84,1.10705e+06
0.282828,1.84,1.14138e+06
0.30303,1.84,1.12476e+06
0.323232,1.84,1.1074e+06
0.343434,1.84,1.08962e+06
0.363636,1.84,1.07231e+06
0.383838,1.84,1.05683e+06
0.40404,1.84,1.0451e+06
0.424242,1.84,1.03954e+06
0.444444,1.84,1.0431e+06
0.464646,1.84,1.05925e+06
0.484848,1.84,1.09197e+06
0.505051,1.84,1.11016e+06
0.525253,1.84,1.08652e+06
0.545455,1.84,1.06716e+06
0.565657,1.84,1.05963e+06
0.585859,1.84,1.10344e+06
0.606061,1.84,1.36813e+06
0.626263,1.84,1.75787e+06
0.646465,1.84,2.21301e+06
0.666667,1.84,2.59384e+06
0.686869,1.84,2.92738e+06
0.707071,1.84,3.22306e+06
0.727273,1.84,3.47814e+06
0.747475,1.84,3.69074e+06
0.767677,1.84,3.85989e+06
0.787879,1.84,3.98548e+06
0.808081,1.84,4.06832e+06
0.828283,1.84,4.11008e+06
0.848485,1.84,4.11334e+06
0.868687,1.84,3.98611e+06
0.888889,1.84,3.66838e+06
0.909091,1.84,3.3117e+06
0.929293,1.84,2.97476e+06
0.949495,1.84,2.66892e+06
0.969697,1.84,2.42537e+06
0.989899,1.84,2.27366e+06
1.0101,1.84,2.2417e+06
1.0303,1.84,2.35573e+06
1.05051,1.84,2.64038e+06
1.07071,1.84,3.11861e+06
1.09091,1.84,3.47164e+06
1.11111,1.84,3.56897e+06
1.13131,1.84,3.62459e+06
1.15152,1.84,3.63439e+06
1.17172,1.84,3.59514e+06
1.19192,1.84,3.50446e+06
1.21212,1.84,3.36086e+06
1.23232,1.84,3.18349e+06
1.25253,1.84,2.85491e+06
1.27273,1.84,2.53073e+06
1.29293,1.84,2.23017e+06
1.31313,1.84,1.94975e+06
1.33333,1.84,1.69034e+06
1.35354,1.84,1.4572e+06
1.37374,1.84,1.28094e+06
1.39394,1.84,1.17544e+06
1.41414,1.84,1.08168e+06
1.43434,1.84,1.01592e+06
1.45455,1.84,982426
1.47475,1.84,979254
1.49495,1.84,1.00398e+06
1.51515,1.84,1.05371e+06
1.53535,1.84,1.12505e+06
1.55556,1.84,1.21416e+06
1.57576,1.84,1.19629e+06
1.59596,1.84,1.15869e+06
1.61616,1.84,1.11783e+06
1.63636,1.84,1.07343e+06
1.65657,1.84,1.02547e+06
1.67677,1.84,974142
1.69697,1.84,919899
1.71717,1.84,865633
1.73737,1.84,822928
1.75758,1.84,782080
1.77778,1.84,744736
1.79798,1.84,712691
1.81818,1.84,687892
1.83838,1.84,672437
1.85859,1.84,646624
1.87879,1.84,589264
1.89899,1.84,555003
1.91919,1.84,538501
1.93939,1.84,534192
1.9596,1.84,536289
1.9798,1.84,538778
2,1.84,535422
0,1.86,324288
0.020202,1.86,332299
0.040404,1.86,361390
0.0606061,1.86,408702
0.0808081,1.86,471118
0.10101,1.86,545253
0.121212,1.86,627466
0.141414,1.86,708695
0.161616,1.86,777677
0.181818,1.86,846040
0.20202,1.86,913380
0.222222,1.86,979609
0.242424,1.86,1.04496e+06
0.262626,1.86,1.10997e+06
0.282828,1.86,1.16723e+06
0.30303,1.86,1.14433e+06
0.323232,1.86,1.12111e+06
0.343434,1.86,1.09815e+06
0.363636,1.86,1.07654e+06
0.383838,1.86,1.0579e+06
0.40404,1.86,1.04438e+06
0.424242,1.86,1.03864e+06
0.444444,1.86,1.04386e+06
0.464646,1.86,1.06374e+06
0.484848,1.86,1.06631e+06
0.505051,1.86,1.03413e+06
0.525253,1.86,1.00458e+06
0.545455,1.86,984829
0.565657,1.86,981932
0.585859,1.86,1.04056e+06
0.606061,1.86,1.33415e+06
0.626263,1.86,1.74499e+06
0.646465,1.86,2.2161e+06
0.666667,1.86,2.71019e+06
0.686869,1.86,3.07866e+06
0.707071,1.86,3.4115e+06
0.727273,1.86,3.70592e+06
0.747475,1.86,3.95975e+06
0.767677,1.86,4.17175e+06
0.787879,1.86,4.34155e+06
0.808081,1.86,4.51885e+06
0.828283,1.86,4.81959e+06
0.848485,1.86,5.1294e+06
0.868687,1.86,4.70436e+06
0.888889,1.86,4.3935e+06
0.909091,1.86,3.89938e+06
0.929293,1.86,3.31691e+06
0.949495,1.86,2.73691e+06
0.969697,1.86,2.24201e+06
0.989899,1.86,1.90671e+06
1.0101,1.86,1.79732e+06
1.0303,1.86,1.97199e+06
1.05051,1.86,2.48074e+06
1.07071,1.86,3.36538e+06
1.09091,1.86,3.94526e+06
1.11111,1.86,4.17681e+06
1.13131,1.86,4.26058e+06
1.15152,1.86,4.28991e+06
1.17172,1.86,4.2633e+06
1.19192,1.86,4.18013e+06
1.21212,1.86,4.04054e+06
1.23232,1.86,3.68581e+06
1.25253,1.86,3.2526e+06
1.27273,1.86,2.8753e+06
1.29293,1.86,2.52011e+06
1.31313,1.86,2.18455e+06
1.33333,1.86,1.87099e+06
1.35354,1.86,1.58666e+06
1.37374,1.86,1.35333e+06
1.39394,1.86,1.23221e+06
1.41414,1.86,1.14587e+06
1.43434,1.86,1.08454e+06
1.45455,1.86,1.04801e+06
1.47475,1.86,1.03556e+06
1.49495,1.86,1.04603e+06
1.51515,1.86,1.07775e+06
1.53535,1.86,1.12857e+06
1.55556,1.86,1.19587e+06
1.57576,1.86,1.19875e+06
1.59596,1.86,1.15356e+06
1.61616,1.86,1.10666e+06
1.63636,1.86,1.05769e+06
1.65657,1.86,1.00655e+06
1.67677,1.86,953360
1.69697,1.86,898496
1.71717,1.86,857288
1.73737,1.86,818584
1.75758,1.86,781391
1.77778,1.86,747206
1.79798,1.86,717672
1.81818,1.86,694586
1.83838,1.86,679892
1.85859,1.86,675688
1.87879,1.86,657438
1.89899,1.86,616301
1.91919,1.86,594639
1.93939,1.86,586472
1.9596,1.86,585597
1.9798,1.86,585587
2,1.86,579793
0,1.88,301928
0.020202,1.88,318259
0.040404,1.88,356084
0.0606061,1.88,411994
0.0808081,1.88,482316
0.10101,1.88,563116
0.121212,1.88,645470
0.141414,1.88,714704
0.161616,1.88,783285
0.181818,1.88,850593
0.20202,1.88,916325
0.222222,1.88,980493
0.242424,1.88,1.04343e+06
0.262626,1.88,1.10578e+06
0.282828,1.88,1.16852e+06
0.30303,1.88,1.16005e+06
0.323232,1.88,1.13163e+06
0.343434,1.88,1.10416e+06
0.363636,1.88,1.07898e+06
0.383838,1.88,1.05794e+06
0.40404,1.88,1.04342e+06
0.424242,1.88,1.03832e+06
0.444444,1.88,1.04605e+06
0.464646,1.88,1.03531e+06
0.484848,1.88,996379
0.505051,1.88,958580
0.525253,1.88,928702
0.545455,1.88,913416
0.565657,1.88,919271
0.585859,1.88,997954
0.606061,1.88,1.3308e+06
0.626263,1.88,1.77168e+06
0.646465,1.88,2.26624e+06
0.666667,1.88,2.77988e+06
0.686869,1.88,3.27871e+06
0.707071,1.88,3.64151e+06
0.727273,1.88,3.97115e+06
0.747475,1.88,4.26523e+06
0.767677,1.88,4.65561e+06
0.787879,1.88,5.0725e+06
0.808081,1.88,5.48344e+06
0.828283,1.88,5.89212e+06
0.848485,1.88,6.03486e+06
0.868687,1.88,5.47838e+06
0.888889,1.88,5.14562e+06
0.909091,1.88,4.39504e+06
0.929293,1.88,3.57485e+06
0.949495,1.88,2.73347e+06
0.969697,1.88,2.00393e+06
0.989899,1.88,1.51106e+06
1.0101,1.88,1.37156e+06
1.0303,1.88,1.69396e+06
1.05051,1.88,2.5786e+06
1.07071,1.88,3.96544e+06
1.09091,1.88,4.52481e+06
1.11111,1.88,5.17653e+06
1.13131,1.88,5.26432e+06
1.15152,1.88,5.29312e+06
1.17172,1.88,5.26314e+06
1.19192,1.88,5.17542e+06
1.21212,1.88,4.8591e+06
1.23232,1.88,4.34347e+06
1.25253,1.88,3.77995e+06
1.27273,1.88,3.35134e+06
1.29293,1.88,2.93725e+06
1.31313,1.88,2.5338e+06
1.33333,1.88,2.14196e+06
1.35354,1.88,1.74583e+06
1.37374,1.88,1.46265e+06
1.39394,1.88,1.29448e+06
1.41414,1.88,1.20456e+06
1.43434,1.88,1.15192e+06
1.45455,1.88,1.11611e+06
1.47475,1.88,1.09767e+06
1.49495,1.88,1.09665e+06
1.51515,1.88,1.11263e+06
1.53535,1.88,1.14471e+06
1.55556,1.88,1.19151e+06
1.57576,1.88,1.20954e+06
1.59596,1.88,1.15537e+06
1.61616,1.88,1.10123e+06
1.63636,1.88,1.04669e+06
1.65657,1.88,991563
1.67677,1.88,935901
1.69697,1.88,891460
1.71717,1.88,855093
1.73737,1.88,818813
1.75758,1.88,783812
1.77778,1.88,751434
1.79798,1.88,723172
1.81818,1.88,700670
1.83838,1.88,685723
1.85859,1.88,680274
1.87879,1.88,686420
1.89899,1.88,675722
1.91919,1.88,649042
1.93939,1.88,637381
1.9596,1.88,634122
1.9798,1.88,632426
2,1.88,625226
0,1.9,279207
0.020202,1.9,303906
0.040404,1.9,350262
0.0606061,1.9,414314
0.0808081,1.9,491836
0.10101,1.9,574342
0.121212,1.9,643979
0.141414,1.9,713182
0.161616,1.9,781115
0.181818,1.9,847257
0.20202,1.9,911407
0.222222,1.9,973681
0.242424,1.9,1.03451e+06
0.262626,1.9,1.09465e+06
0.282828,1.9,1.15515e+06
0.30303,1.9,1.17207e+06
0.323232,1.9,1.13913e+06
0.343434,1.9,1.10788e+06
0.363636,1.9,1.07987e+06
0.383838,1.9,1.05721e+06
0.40404,1.9,1.0425e+06
0.424242,1.9,1.03889e+06
0.444444,1.9,1.01738e+06
0.464646,1.9,973574
0.484848,1.9,929548
0.505051,1.9,891710
0.525253,1.9,866347
0.545455,1.9,859630
0.565657,1.9,877614
0.585859,1.9,980462
0.606061,1.9,1.36081e+06
0.626263,1.9,1.83852e+06
0.646465,1.9,2.36191e+06
0.666667,1.9,2.89903e+06
0.686869,1.9,3.43766e+06
0.707071,1.9,3.98008e+06
0.727273,1.9,4.5078e+06
0.747475,1.9,5.0165e+06
0.767677,1.9,5.51367e+06
0.787879,1.9,6.00431e+06
0.808081,1.9,6.49103e+06
0.828283,1.9,6.97397e+06
0.848485,1.9,6.9952e+06
0.868687,1.9,6.59797e+06
0.888889,1.9,6.5653e+06
0.909091,1.9,5.04886e+06
0.929293,1.9,3.95221e+06
0.949495,1.9,2.83142e+06
0.969697,1.9,1.86988e+06
0.989899,1.9,1.2428e+06
1.0101,1.9,1.11722e+06
1.0303,1.9,1.65204e+06
1.05051,1.9,3.02424e+06
1.07071,1.9,4.75594e+06
1.09091,1.9,5.34266e+06
1.11111,1.9,5.96451e+06
1.13131,1.9,6.44435e+06
1.15152,1.9,6.45028e+06
1.17172,1.9,6.40016e+06
1.19192,1.9,6.11565e+06
1.21212,1.9,5.61784e+06
1.23232,1.9,5.04429e+06
1.25253,1.9,4.39763e+06
1.27273,1.9,3.84078e+06
1.29293,1.9,3.37613e+06
1.31313,1.9,2.91709e+06
1.33333,1.9,2.34273e+06
1.35354,1.9,1.89689e+06
1.37374,1.9,1.59158e+06
1.39394,1.9,1.39806e+06
1.41414,1.9,1.26891e+06
1.43434,1.9,1.20805e+06
1.45455,1.9,1.18311e+06
1.47475,1.9,1.16237e+06
1.49495,1.9,1.15308e+06
1.51515,1.9,1.15604e+06
1.53535,1.9,1.1716e+06
1.55556,1.9,1.19962e+06
1.57576,1.9,1.22905e+06
1.59596,1.9,1.16467e+06
1.61616,1.9,1.10224e+06
1.63636,1.9,1.04128e+06
1.65657,1.9,981507
1.67677,1.9,929555
1.69697,1.9,894875
1.71717,1.9,859421
1.73737,1.9,824085
1.75758,1.9,789908
1.77778,1.9,758081
1.79798,1.9,729947
1.81818,1.9,706997
1.83838,1.9,690876
1.85859,1.9,683376
1.87879,1.9,686441
1.89899,1.9,702164
1.91919,1.9,698873
1.93939,1.9,684376
1.9596,1.9,679616
1.9798,1.9,677336
2,1.9,670058
0,1.92,256372
0.020202,1.92,289356
0.040404,1.92,343908
0.0606061,1.92,415515
0.0808081,1.92,496358
0.10101,1.92,566095
0.121212,1.92,635869
0.141414,1.92,704627
0.161616,1.92,771634
0.181818,1.92,836473
0.20202,1.92,899043
0.222222,1.92,959559
0.242424,1.92,1.01856e+06
0.262626,1.92,1.07689e+06
0.282828,1.92,1.13572e+06
0.30303,1.92,1.18071e+06
0.323232,1.92,1.14396e+06
0.343434,1.92,1.10965e+06
0.363636,1.92,1.07959e+06
0.383838,1.92,1.05611e+06
0.40404,1.92,1.04206e+06
0.424242,1.92,1.01256e+06
0.444444,1.92,965837
0.464646,1.92,917690
0.484848,1.92,874139
0.505051,1.92,841094
0.525253,1.92,824345
0.545455,1.92,829567
0.565657,1.92,862314
0.585859,1.92,992329
0.606061,1.92,1.4263e+06
0.626263,1.92,1.94551e+06
0.646465,1.92,2.50097e+06
0.666667,1.92,3.06339e+06
0.686869,1.92,3.62941e+06
0.707071,1.92,4.40707e+06
0.727273,1.92,5.29517e+06
0.747475,1.92,5.82528e+06
0.767677,1.92,6.35797e+06
0.787879,1.92,6.89474e+06
0.808081,1.92,7.43464e+06
0.828283,1.92,7.97428e+06
0.848485,1.92,8.01457e+06
0.868687,1.92,7.91076e+06
0.888889,1.92,8.02968e+06
0.909091,1.92,7.00984e+06
0.929293,1.92,4.65009e+06
0.949495,1.92,3.20203e+06
0.969697,1.92,1.98132e+06
0.989899,1.92,1.21352e+06
1.0101,1.92,1.11606e+06
1.0303,1.92,1.8982e+06
1.05051,1.92,4.55705e+06
1.07071,1.92,5.7795e+06
1.09091,1.92,6.32946e+06
1.11111,1.92,6.88559e+06
1.13131,1.92,7.43312e+06
1.15152,1.92,7.72127e+06
1.17172,1.92,7.46149e+06
1.19192,1.92,6.97647e+06
1.21212,1.92,6.41899e+06
1.23232,1.92,5.79088e+06
1.25253,1.92,5.09697e+06
1.27273,1.92,4.36496e+06
1.29293,1.92,3.74723e+06
1.31313,1.92,3.05742e+06
1.33333,1.92,2.48706e+06
1.35354,1.92,2.04019e+06
1.37374,1.92,1.72551e+06
1.39394,1.92,1.52279e+06
1.41414,1.92,1.36614e+06
1.43434,1.92,1.27059e+06
1.45455,1.92,1.22705e+06
1.47475,1.92,1.22644e+06
1.49495,1.92,1.21252e+06
1.51515,1.92,1.20562e+06
1.53535,1.92,1.20731e+06
1.55556,1.92,1.21871e+06
1.57576,1.92,1.24041e+06
1.59596,1.92,1.18208e+06
1.61616,1.92,1.11047e+06
1.63636,1.92,1.04237e+06
1.65657,1.92,977454
1.67677,1.92,942331
1.69697,1.92,906774
1.71717,1.92,870737
1.73737,1.92,834960
1.75758,1.92,800333
1.77778,1.92,767897
1.79798,1.92,738843
1.81818,1.92,714510
1.83838,1.92,696391
1.85859,1.92,686128
1.87879,1.92,685512
1.89899,1.92,696487
1.91919,1.92,721144
1.93939,1.92,724790
1.9596,1.92,719700
1.9798,1.92,718234
2,1.92,712498
0,1.94,233774
0.020202,1.94,274827
0.040404,1.94,337109
0.0606061,1.94,413583
0.0808081,1.94,482661
0.10101,1.94,552500
0.121212,1.94,621831
0.141414,1.94,689703
0.161616,1.94,755483
0.181818,1.94,818853
0.20202,1.94,879814
0.222222,1.94,938684
0.242424,1.94,996098
0.262626,1.94,1.05301e+06
0.282828,1.94,1.11069e+06
0.30303,1.94,1.17071e+06
0.323232,1.94,1.14661e+06
0.343434,1.94,1.11e+06
0.363636,1.94,1.07868e+06
0.383838,1.94,1.0552e+06
0.40404,1.94,1.02071e+06
0.424242,1.94,973119
0.444444,1.94,923036
0.464646,1.94,876105
0.484848,1.94,837855
0.505051,1.94,813695
0.525253,1.94,808921
0.545455,1.94,828707
0.565657,1.94,878111
0.585859,1.94,1.03719e+06
0.606061,1.94,1.52877e+06
0.626263,1.94,2.09205e+06
0.646465,1.94,2.68069e+06
0.666667,1.94,3.27315e+06
0.686869,1.94,3.85664e+06
0.707071,1.94,4.71909e+06
0.727273,1.94,5.75453e+06
0.747475,1.94,6.54956e+06
0.767677,1.94,7.10123e+06
0.787879,1.94,7.67261e+06
0.808081,1.94,8.25922e+06
0.828283,1.94,8.73198e+06
0.848485,1.94,9.05951e+06
0.868687,1.94,9.28135e+06
0.888889,1.94,9.55144e+06
0.909091,1.94,9.11222e+06
0.929293,1.94,6.7423e+06
0.949495,1.94,3.994e+06
0.969697,1.94,2.4571e+06
0.989899,1.94,1.51228e+06
1.0101,1.94,1.4273e+06
1.0303,1.94,2.93654e+06
1.05051,1.94,6.16706e+06
1.07071,1.94,6.98835e+06
1.09091,1.94,7.44594e+06
1.11111,1.94,7.92268e+06
1.13131,1.94,8.40695e+06
1.15152,1.94,8.85799e+06
1.17172,1.94,8.5042e+06
1.19192,1.94,7.76704e+06
1.21212,1.94,6.94904e+06
1.23232,1.94,6.06254e+06
1.25253,1.94,5.12421e+06
1.27273,1.94,4.26903e+06
1.29293,1.94,3.77924e+06
1.31313,1.94,3.19336e+06
1.33333,1.94,2.62133e+06
1.35354,1.94,2.17237e+06
1.37374,1.94,1.85452e+06
1.39394,1.94,1.65768e+06
1.41414,1.94,1.48362e+06
1.43434,1.94,1.36533e+06
1.45455,1.94,1.29285e+06
1.47475,1.94,1.25822e+06
1.49495,1.94,1.2555e+06
1.51515,1.94,1.25896e+06
1.53535,1.94,1.24989e+06
1.55556,1.94,1.24726e+06
1.57576,1.94,1.25292e+06
1.59596,1.94,1.2083e+06
1.61616,1.94,1.12676e+06
1.63636,1.94,1.05098e+06
1.65657,1.94,1.003e+06
1.67677,1.94,965564
1.69697,1.94,927616
1.71717,1.94,889595
1.73737,1.94,852089
1.75758,1.94,815837
1.77778,1.94,781727
1.79798,1.94,750800
1.81818,1.94,724244
1.83838,1.94,703400
1.85859,1.94,689757
1.87879,1.94,684957
1.89899,1.94,690791
1.91919,1.94,709200
1.93939,1.94,742277
1.9596,1.94,751875
1.9798,1.94,752912
2,1.94,750631
0,1.96,211866
0.020202,1.96,260642
0.040404,1.96,329102
0.0606061,1.96,396308
0.0808081,1.96,465251
0.10101,1.96,534447
0.121212,1.96,602728
0.141414,1.96,669246
0.161616,1.96,733467
0.181818,1.96,795175
0.20202,1.96,854473
0.222222,1.96,911780
0.242424,1.96,967833
0.262626,1.96,1.02368e+06
0.282828,1.96,1.0807e+06
0.30303,1.96,1.14058e+06
0.323232,1.96,1.1477e+06
0.343434,1.96,1.10958e+06
0.363636,1.96,1.07781e+06
0.383838,1.96,1.04153e+06
0.40404,1.96,995198
0.424242,1.96,945449
0.444444,1.96,897551
0.464646,1.96,856653
0.484848,1.96,827786
0.505051,1.96,815863
0.525253,1.96,825681
0.545455,1.96,861917
0.565657,1.96,929133
0.585859,1.96,1.1181e+06
0.606061,1.96,1.66915e+06
0.626263,1.96,2.27692e+06
0.646465,1.96,2.88234e+06
0.666667,1.96,3.47842e+06
0.686869,1.96,4.05595e+06
0.707071,1.96,5.00676e+06
0.727273,1.96,6.05913e+06
0.747475,1.96,6.95616e+06
0.767677,1.96,7.7081e+06
0.787879,1.96,8.31871e+06
0.808081,1.96,8.96168e+06
0.828283,1.96,9.46691e+06
0.848485,1.96,1.01154e+07
0.868687,1.96,1.06898e+07
0.888889,1.96,1.11633e+07
0.909091,1.96,1.12229e+07
0.929293,1.96,9.44547e+06
0.949495,1.96,5.95276e+06
0.969697,1.96,3.39358e+06
0.989899,1.96,2.20557e+06
1.0101,1.96,2.08762e+06
1.0303,1.96,5.09181e+06
1.05051,1.96,7.78919e+06
1.07071,1.96,8.32414e+06
1.09091,1.96,8.68284e+06
1.11111,1.96,9.07833e+06
1.13131,1.96,9.76978e+06
1.15152,1.96,9.49277e+06
1.17172,1.96,9.37256e+06
1.19192,1.96,8.27123e+06
1.21212,1.96,7.14655e+06
1.23232,1.96,6.04805e+06
1.25253,1.96,4.90579e+06
1.27273,1.96,3.94035e+06
1.29293,1.96,3.23629e+06
1.31313,1.96,2.82323e+06
1.33333,1.96,2.7534e+06
1.35354,1.96,2.29475e+06
1.37374,1.96,1.97336e+06
1.39394,1.96,1.79477e+06
1.41414,1.96,1.61062e+06
1.43434,1.96,1.47875e+06
1.45455,1.96,1.38832e+06
1.47475,1.96,1.33054e+06
1.49495,1.96,1.29859e+06
1.51515,1.96,1.28767e+06
1.53535,1.96,1.29498e+06
1.55556,1.96,1.28371e+06
