dt[um],Distance[um],Mag_E[V_per_meter],Mag_E_1[V_per_meter],Mag_E_2[V_per_meter],Mag_E_3[V_per_meter],Mag_E_4[V_per_meter],Mag_E_5[V_per_meter],Mag_E_6[V_per_meter],Mag_E_7[V_per_meter],Mag_E_8[V_per_meter],Mag_E_9[V_per_meter],Mag_E_10[V_per_meter],Mag_E_11[V_per_meter],Mag_E_12[V_per_meter],Mag_E_13[V_per_meter],Mag_E_14[V_per_meter],Mag_E_15[V_per_meter],Mag_E_16[V_per_meter],Mag_E_18[V_per_meter],Mag_E_19[V_per_meter],Mag_E_20[V_per_meter],Mag_E_21[V_per_meter],Mag_E_22[V_per_meter],Mag_E_23[V_per_meter],Mag_E_24[V_per_meter],Mag_E_25[V_per_meter],Mag_E_26[V_per_meter],Mag_E_27[V_per_meter],Mag_E_28[V_per_meter],Mag_E_29[V_per_meter],Mag_E_30[V_per_meter],Mag_E_31[V_per_meter],Mag_E_32[V_per_meter],Mag_E_33[V_per_meter],Mag_E_34[V_per_meter],Mag_E_35[V_per_meter],Mag_E_36[V_per_meter],Mag_E_37[V_per_meter],Mag_E_38[V_per_meter],Mag_E_39[V_per_meter],Mag_E_40[V_per_meter],Mag_E_41[V_per_meter],Mag_E_42[V_per_meter],Mag_E_43[V_per_meter],Mag_E_44[V_per_meter],Mag_E_45[V_per_meter],Mag_E_46[V_per_meter],Mag_E_47[V_per_meter],Mag_E_48[V_per_meter],Mag_E_49[V_per_meter],Mag_E_50[V_per_meter],Mag_E_51[V_per_meter],Mag_E_52[V_per_meter],Mag_E_53[V_per_meter],Mag_E_54[V_per_meter],Mag_E_55[V_per_meter],Mag_E_56[V_per_meter],Mag_E_57[V_per_meter],Mag_E_58[V_per_meter],Mag_E_59[V_per_meter],Mag_E_60[V_per_meter],Mag_E_61[V_per_meter],Mag_E_62[V_per_meter],Mag_E_63[V_per_meter],Mag_E_64[V_per_meter],Mag_E_65[V_per_meter],Mag_E_66[V_per_meter],Mag_E_67[V_per_meter],Mag_E_68[V_per_meter],Mag_E_69[V_per_meter],Mag_E_70[V_per_meter],Mag_E_71[V_per_meter],Mag_E_72[V_per_meter],Mag_E_73[V_per_meter],Mag_E_74[V_per_meter],Mag_E_75[V_per_meter]
1.5,0.545263,3.66567e+07,3.5463e+07,3.44371e+07,3.36458e+07,3.2743e+07,3.19517e+07,3.12603e+07,3.06354e+07,2.99528e+07,2.95366e+07,2.91511e+07,2.87166e+07,2.83389e+07,2.80268e+07,2.77017e+07,2.74186e+07,2.75981e+07,2.61952e+07,2.56921e+07,2.52155e+07,2.47889e+07,2.44063e+07,2.39902e+07,2.3643e+07,2.3337e+07,2.30676e+07,2.28891e+07,2.28015e+07,2.2785e+07,2.28235e+07,2.29143e+07,2.30215e+07,2.30147e+07,2.31524e+07,2.37489e+07,2.39994e+07,2.43401e+07,2.45493e+07,2.46414e+07,2.47752e+07,2.4744e+07,2.45612e+07,2.4339e+07,2.40833e+07,2.38013e+07,2.35037e+07,2.3202e+07,2.29079e+07,2.2677e+07,2.20174e+07,2.18137e+07,2.15758e+07,2.14006e+07,2.12074e+07,2.10729e+07,2.10081e+07,2.09805e+07,2.09958e+07,2.11312e+07,2.13421e+07,2.16215e+07,2.19391e+07,2.23044e+07,2.271e+07,2.32198e+07,2.41497e+07,2.1661e+07,2.27762e+07,2.32083e+07,2.34706e+07,2.36358e+07,2.36629e+07,2.35885e+07,2.34245e+07,2.32183e+07
1.5,0.623158,6.01245e+07,5.94006e+07,5.87416e+07,5.84167e+07,5.78988e+07,5.74481e+07,5.70629e+07,5.66981e+07,5.623e+07,5.61179e+07,5.59164e+07,5.56568e+07,5.54473e+07,5.525e+07,5.49683e+07,5.45583e+07,5.44965e+07,5.42161e+07,5.38237e+07,5.35017e+07,5.3283e+07,5.31113e+07,5.29846e+07,5.29647e+07,5.30424e+07,5.32348e+07,5.3542e+07,5.39634e+07,5.448e+07,5.50719e+07,5.57178e+07,5.6377e+07,5.70849e+07,5.77887e+07,5.84629e+07,5.91167e+07,5.97252e+07,6.02074e+07,6.06023e+07,6.08987e+07,6.10618e+07,6.11155e+07,6.10742e+07,6.09372e+07,6.07147e+07,6.0423e+07,6.00812e+07,5.97166e+07,5.93558e+07,5.89645e+07,5.87374e+07,5.85671e+07,5.84498e+07,5.84444e+07,5.85651e+07,5.87965e+07,5.91114e+07,5.94973e+07,5.99547e+07,6.04608e+07,6.10046e+07,6.15468e+07,6.20685e+07,6.25468e+07,6.29604e+07,6.32167e+07,6.35884e+07,6.38514e+07,6.39459e+07,6.39314e+07,6.38144e+07,6.35955e+07,6.32911e+07,6.29254e+07,6.25255e+07
1.5,0.701053,4.81154e+07,4.81172e+07,4.81678e+07,4.84283e+07,4.85291e+07,4.86796e+07,4.88533e+07,4.89997e+07,4.90937e+07,4.95151e+07,4.97286e+07,4.98843e+07,5.00761e+07,5.02314e+07,5.02625e+07,5.02086e+07,5.02981e+07,5.03513e+07,5.03085e+07,5.03228e+07,5.04235e+07,5.05162e+07,5.06916e+07,5.09537e+07,5.13014e+07,5.17499e+07,5.22955e+07,5.29314e+07,5.36362e+07,5.43937e+07,5.51835e+07,5.59533e+07,5.67672e+07,5.75606e+07,5.83358e+07,5.90591e+07,5.97297e+07,6.02524e+07,6.06834e+07,6.10056e+07,6.11873e+07,6.12655e+07,6.12447e+07,6.11216e+07,6.09094e+07,6.06267e+07,6.02974e+07,5.99515e+07,5.96082e+07,5.92258e+07,5.90682e+07,5.89186e+07,5.88196e+07,5.88599e+07,5.90252e+07,5.92801e+07,5.96124e+07,6.00077e+07,6.04704e+07,6.09808e+07,6.15333e+07,6.20868e+07,6.26101e+07,6.30812e+07,6.34833e+07,6.37213e+07,6.39724e+07,6.42738e+07,6.43627e+07,6.43365e+07,6.41978e+07,6.39512e+07,6.36217e+07,6.32394e+07,6.28304e+07
1.5,0.778947,5.12209e+07,5.10105e+07,5.0853e+07,5.08576e+07,5.07239e+07,5.06616e+07,5.06318e+07,5.05842e+07,5.04292e+07,5.06597e+07,5.07288e+07,5.07318e+07,5.07819e+07,5.08276e+07,5.0769e+07,5.06253e+07,5.06025e+07,5.06143e+07,5.05103e+07,5.04661e+07,5.05186e+07,5.05598e+07,5.06879e+07,5.09047e+07,5.1208e+07,5.1613e+07,5.21157e+07,5.27101e+07,5.33755e+07,5.40953e+07,5.48491e+07,5.55949e+07,5.63812e+07,5.71481e+07,5.78887e+07,5.85891e+07,5.92296e+07,5.97294e+07,6.01381e+07,6.0439e+07,6.06018e+07,6.06579e+07,6.06175e+07,6.04796e+07,6.02567e+07,5.99671e+07,5.96334e+07,5.92851e+07,5.895e+07,5.85644e+07,5.8398e+07,5.82736e+07,5.82083e+07,5.82698e+07,5.84591e+07,5.87588e+07,5.91398e+07,5.95929e+07,6.01165e+07,6.06869e+07,6.12885e+07,6.18775e+07,6.24453e+07,6.29702e+07,6.343e+07,6.37511e+07,6.4092e+07,6.4382e+07,6.44998e+07,6.45042e+07,6.44079e+07,6.42193e+07,6.39485e+07,6.36121e+07,6.32425e+07
1.5,0.856842,7.07311e+07,6.96754e+07,6.87161e+07,6.79315e+07,6.69875e+07,6.61872e+07,6.5459e+07,6.47477e+07,6.3789e+07,6.33682e+07,6.28982e+07,6.23199e+07,6.18114e+07,6.13817e+07,6.08856e+07,6.02286e+07,5.97432e+07,5.94796e+07,5.89115e+07,5.84114e+07,5.80528e+07,5.76806e+07,5.73994e+07,5.72282e+07,5.71568e+07,5.72119e+07,5.73891e+07,5.76905e+07,5.81007e+07,5.85995e+07,5.91653e+07,5.97157e+07,6.03625e+07,6.10283e+07,6.16755e+07,6.23091e+07,6.29525e+07,6.34575e+07,6.38722e+07,6.42081e+07,6.4417e+07,6.45169e+07,6.45154e+07,6.44097e+07,6.42053e+07,6.39121e+07,6.35438e+07,6.31198e+07,6.26329e+07,6.23335e+07,6.19228e+07,6.15986e+07,6.13182e+07,6.11658e+07,6.11496e+07,6.12449e+07,6.14425e+07,6.17237e+07,6.20926e+07,6.25248e+07,6.30163e+07,6.35309e+07,6.40301e+07,6.44903e+07,6.48913e+07,6.51292e+07,6.55259e+07,6.58002e+07,6.59031e+07,6.58963e+07,6.57752e+07,6.55344e+07,6.52035e+07,6.48139e+07,6.43849e+07
1.5,0.934737,2.12929e+07,1.97016e+07,1.82058e+07,1.68508e+07,1.57126e+07,1.4826e+07,1.41377e+07,1.3607e+07,1.30744e+07,1.27613e+07,1.25408e+07,1.2312e+07,1.209e+07,1.19024e+07,1.17604e+07,1.18132e+07,1.24083e+07,1.04682e+07,1.01861e+07,9.92265e+06,9.74886e+06,9.60832e+06,9.46712e+06,9.40073e+06,9.34555e+06,9.31908e+06,9.39528e+06,9.54327e+06,9.72513e+06,9.93103e+06,1.01963e+07,1.05508e+07,1.07993e+07,1.09805e+07,1.12043e+07,1.13733e+07,1.14395e+07,1.15975e+07,1.17498e+07,1.18136e+07,1.16975e+07,1.15098e+07,1.13603e+07,1.11944e+07,1.10144e+07,1.08637e+07,1.07579e+07,1.0728e+07,1.08874e+07,9.32237e+06,9.9998e+06,1.01988e+07,1.03657e+07,1.03604e+07,1.03303e+07,1.03404e+07,1.03299e+07,1.02929e+07,1.03019e+07,1.03235e+07,1.035e+07,1.03798e+07,1.04557e+07,1.04774e+07,1.04308e+07,1.01096e+07,9.91643e+06,1.0259e+07,1.02467e+07,1.01979e+07,1.01176e+07,9.95357e+06,9.67415e+06,9.31391e+06,8.9092e+06
1.5,1.01263,1.23771e+07,1.32255e+07,1.39415e+07,1.50809e+07,1.58762e+07,1.64678e+07,1.70044e+07,1.74717e+07,1.8029e+07,1.84027e+07,1.86381e+07,1.8862e+07,1.90002e+07,1.90292e+07,1.90488e+07,1.92831e+07,1.99971e+07,1.84894e+07,1.84209e+07,1.83742e+07,1.83629e+07,1.83014e+07,1.82946e+07,1.83032e+07,1.83015e+07,1.83076e+07,1.83566e+07,1.84145e+07,1.84555e+07,1.84874e+07,1.85278e+07,1.85843e+07,1.85648e+07,1.8425e+07,1.83054e+07,1.81314e+07,1.78487e+07,1.76434e+07,1.74357e+07,1.71361e+07,1.67258e+07,1.63037e+07,1.59222e+07,1.55443e+07,1.51795e+07,1.48694e+07,1.46321e+07,1.45036e+07,1.47107e+07,1.29913e+07,1.35305e+07,1.3614e+07,1.36956e+07,1.36621e+07,1.35783e+07,1.34923e+07,1.33739e+07,1.32303e+07,1.3105e+07,1.29788e+07,1.28427e+07,1.26892e+07,1.25289e+07,1.23106e+07,1.20096e+07,1.1345e+07,1.15973e+07,1.15371e+07,1.12717e+07,1.09997e+07,1.07377e+07,1.04405e+07,1.00767e+07,9.68952e+06,9.32591e+06
1.5,1.09053,1.67066e+07,1.72273e+07,1.75878e+07,1.84221e+07,1.89156e+07,1.91704e+07,1.93712e+07,1.95021e+07,1.96508e+07,1.96891e+07,1.96313e+07,1.95545e+07,1.94069e+07,1.91846e+07,1.89685e+07,1.88871e+07,1.92477e+07,1.80711e+07,1.78226e+07,1.76129e+07,1.74603e+07,1.72371e+07,1.70909e+07,1.6959e+07,1.68162e+07,1.66891e+07,1.66015e+07,1.65212e+07,1.64238e+07,1.63228e+07,1.62297e+07,1.61181e+07,1.59759e+07,1.57053e+07,1.54341e+07,1.51371e+07,1.47616e+07,1.44634e+07,1.41725e+07,1.38075e+07,1.33682e+07,1.29382e+07,1.25506e+07,1.21763e+07,1.18223e+07,1.15248e+07,1.12917e+07,1.11519e+07,1.13769e+07,9.80909e+06,1.01567e+07,1.01522e+07,1.01717e+07,1.00971e+07,9.96509e+06,9.82741e+06,9.65642e+06,9.47705e+06,9.31979e+06,9.16647e+06,9.00478e+06,8.82546e+06,8.62059e+06,8.36639e+06,8.04136e+06,7.36098e+06,8.10702e+06,7.84655e+06,7.55448e+06,7.28003e+06,7.03679e+06,6.77521e+06,6.47622e+06,6.18734e+06,5.93749e+06
1.5,1.16842,1.71979e+07,1.74486e+07,1.75159e+07,1.81214e+07,1.83875e+07,1.837e+07,1.83018e+07,1.81667e+07,1.79932e+07,1.77406e+07,1.74475e+07,1.71327e+07,1.67513e+07,1.63248e+07,1.59292e+07,1.56119e+07,1.57339e+07,1.47783e+07,1.4396e+07,1.40664e+07,1.3812e+07,1.3483e+07,1.32418e+07,1.30132e+07,1.27728e+07,1.25544e+07,1.2369e+07,1.21871e+07,1.19886e+07,1.17915e+07,1.1605e+07,1.13888e+07,1.11605e+07,1.08052e+07,1.04447e+07,1.00781e+07,9.65512e+06,9.32022e+06,8.99809e+06,8.61764e+06,8.18835e+06,7.78517e+06,7.43025e+06,7.09887e+06,6.79747e+06,6.558e+06,6.37857e+06,6.28512e+06,6.5976e+06,5.19141e+06,5.44341e+06,5.43333e+06,5.47199e+06,5.4208e+06,5.30223e+06,5.17564e+06,5.00207e+06,4.83382e+06,4.69358e+06,4.55567e+06,4.40509e+06,4.22748e+06,4.02124e+06,3.78121e+06,3.49302e+06,2.99424e+06,3.93919e+06,3.53665e+06,3.27448e+06,3.05708e+06,2.89353e+06,2.73124e+06,2.57058e+06,2.45838e+06,2.3989e+06
1.5,1.24632,1.54356e+07,1.54694e+07,1.53162e+07,1.56957e+07,1.57759e+07,1.55539e+07,1.52859e+07,1.49615e+07,1.45613e+07,1.40793e+07,1.36259e+07,1.31518e+07,1.26129e+07,1.20565e+07,1.15578e+07,1.10908e+07,1.10517e+07,1.03081e+07,9.85323e+06,9.45846e+06,9.15465e+06,8.78924e+06,8.50661e+06,8.23708e+06,7.95638e+06,7.6997e+06,7.47008e+06,7.24427e+06,7.00789e+06,6.77926e+06,6.56614e+06,6.32144e+06,6.06051e+06,5.70976e+06,5.36467e+06,5.00928e+06,4.62085e+06,4.32104e+06,4.0386e+06,3.72162e+06,3.37489e+06,3.05251e+06,2.7761e+06,2.52687e+06,2.30921e+06,2.15627e+06,2.06272e+06,2.0523e+06,2.48912e+06,1.3759e+06,1.5035e+06,1.53907e+06,1.63665e+06,1.6415e+06,1.56778e+06,1.483e+06,1.32136e+06,1.18035e+06,1.07289e+06,955574,806667,648013,519879,490975,640298,1.37752e+06,826783,296543,543384,767379,981816,1.17688e+06,1.38694e+06,1.60477e+06,1.81002e+06
1.5,1.32421,1.27201e+07,1.2587e+07,1.22864e+07,1.24347e+07,1.23569e+07,1.19976e+07,1.16016e+07,1.11633e+07,1.06148e+07,1.00138e+07,9.5014e+06,8.96342e+06,8.37916e+06,7.81776e+06,7.34069e+06,6.8743e+06,6.72944e+06,6.25845e+06,5.87358e+06,5.54991e+06,5.33204e+06,5.03521e+06,4.80532e+06,4.59577e+06,4.37361e+06,4.16019e+06,3.95839e+06,3.75763e+06,3.55927e+06,3.37644e+06,3.20205e+06,2.94275e+06,2.6433e+06,2.32787e+06,2.1682e+06,1.85799e+06,1.6016e+06,1.31342e+06,1.02249e+06,829343,790578,819436,811487,821011,836007,827359,776218,636197,302433,1.43136e+06,1.069e+06,886642,733187,659320,696056,733160,837835,895163,909646,962101,1.07683e+06,1.26485e+06,1.44787e+06,1.65929e+06,1.94073e+06,2.61049e+06,1.01926e+06,1.48743e+06,1.80213e+06,2.04996e+06,2.24118e+06,2.39766e+06,2.54362e+06,2.67264e+06,2.78264e+06
1.5,1.40211,9.68513e+06,9.43212e+06,9.0474e+06,8.98417e+06,8.78599e+06,8.354e+06,7.89912e+06,7.42672e+06,6.8279e+06,6.18873e+06,5.70502e+06,5.1976e+06,4.67393e+06,4.22685e+06,3.89436e+06,3.62293e+06,3.50279e+06,3.06846e+06,2.88313e+06,2.76449e+06,2.73239e+06,2.6395e+06,2.5579e+06,2.53189e+06,2.49558e+06,2.42111e+06,2.32778e+06,2.23485e+06,2.18453e+06,2.15842e+06,2.11889e+06,1.98375e+06,1.83874e+06,1.76841e+06,1.86603e+06,1.80293e+06,1.80565e+06,1.70802e+06,1.64372e+06,1.68351e+06,1.837e+06,1.99386e+06,2.07734e+06,2.13291e+06,2.15851e+06,2.13457e+06,2.06841e+06,1.94728e+06,1.61005e+06,2.16147e+06,2.00292e+06,1.89134e+06,1.76725e+06,1.69364e+06,1.69517e+06,1.70784e+06,1.8035e+06,1.85906e+06,1.86309e+06,1.89411e+06,1.97925e+06,2.11593e+06,2.24686e+06,2.38822e+06,2.56045e+06,2.92914e+06,1.85595e+06,2.26054e+06,2.45829e+06,2.6114e+06,2.72214e+06,2.80026e+06,2.85379e+06,2.87884e+06,2.88595e+06
1.5,1.48,6.47793e+06,6.20469e+06,5.83869e+06,5.71135e+06,5.51482e+06,5.10075e+06,4.63884e+06,4.13884e+06,3.4388e+06,2.67822e+06,2.26071e+06,1.92849e+06,1.74726e+06,1.79245e+06,1.97103e+06,2.37257e+06,2.67217e+06,1.88391e+06,2.17677e+06,2.42832e+06,2.58957e+06,2.71828e+06,2.81703e+06,2.94178e+06,3.04698e+06,3.08622e+06,3.08121e+06,3.06615e+06,3.08724e+06,3.11068e+06,3.09996e+06,3.02946e+06,2.99168e+06,2.95618e+06,2.94259e+06,2.87571e+06,2.80978e+06,2.67291e+06,2.58292e+06,2.54652e+06,2.58682e+06,2.64808e+06,2.67086e+06,2.67665e+06,2.66165e+06,2.61006e+06,2.53165e+06,2.42998e+06,2.26974e+06,2.23562e+06,2.2219e+06,2.17279e+06,2.08984e+06,2.03204e+06,2.01351e+06,2.00221e+06,2.07566e+06,2.12766e+06,2.12884e+06,2.14606e+06,2.20612e+06,2.29868e+06,2.38703e+06,2.47008e+06,2.55194e+06,2.69594e+06,2.13237e+06,2.38682e+06,2.48055e+06,2.55167e+06,2.5934e+06,2.60072e+06,2.56956e+06,2.50315e+06,2.42721e+06
1.7,0,6.4792e+06,6.57611e+06,6.87409e+06,5.98502e+06,5.76331e+06,5.78015e+06,5.74243e+06,5.68607e+06,5.72274e+06,5.70071e+06,5.62589e+06,5.47657e+06,5.22858e+06,5.00609e+06,4.80502e+06,4.54497e+06,4.56615e+06,4.798e+06,4.57873e+06,4.37527e+06,4.15115e+06,4.00757e+06,3.87797e+06,3.70909e+06,3.58168e+06,3.47549e+06,3.33366e+06,3.17194e+06,3.00755e+06,2.8324e+06,2.62544e+06,2.38502e+06,2.16468e+06,2.01565e+06,1.81598e+06,1.60735e+06,1.39156e+06,1.1857e+06,1.04857e+06,914372,811897,752094,728106,739803,784226,843471,905042,886149,467555,1.08727e+06,1.06217e+06,1.02653e+06,912501,702153,546764,476602,560416,556297,503988,458423,419832,412229,471959,561922,765906,1.55432e+06,786550,265687,235687,326679,458041,572136,708478,818454,911051
1.7,0.0778947,8.58403e+06,8.75941e+06,9.13653e+06,8.3831e+06,8.18557e+06,8.26177e+06,8.28203e+06,8.2789e+06,8.38008e+06,8.40658e+06,8.36484e+06,8.25036e+06,8.05513e+06,7.86346e+06,7.67601e+06,7.46621e+06,7.55378e+06,7.48942e+06,7.27176e+06,7.06438e+06,6.82423e+06,6.67714e+06,6.52982e+06,6.35305e+06,6.21352e+06,6.08481e+06,5.92423e+06,5.74162e+06,5.55179e+06,5.34697e+06,5.10916e+06,4.83303e+06,4.50254e+06,4.2676e+06,4.07039e+06,3.76832e+06,3.46244e+06,3.10842e+06,2.76091e+06,2.45055e+06,2.15815e+06,1.89266e+06,1.67241e+06,1.50339e+06,1.39005e+06,1.32222e+06,1.28837e+06,1.25897e+06,1.25059e+06,888265,992293,1.04755e+06,1.04981e+06,954469,868662,865733,919514,924146,936706,932602,931840,967835,1.01339e+06,1.02892e+06,1.08219e+06,1.42531e+06,1.05303e+06,688418,604183,573918,562094,555361,582968,606314,633883
1.7,0.155789,1.00889e+07,1.03356e+07,1.07769e+07,1.0193e+07,1.0059e+07,1.0193e+07,1.02748e+07,1.03286e+07,1.0495e+07,1.05932e+07,1.05962e+07,1.05318e+07,1.04062e+07,1.02644e+07,1.01059e+07,9.97157e+06,1.01214e+07,9.79772e+06,9.59747e+06,9.40055e+06,9.15853e+06,9.01314e+06,8.85751e+06,8.68127e+06,8.53827e+06,8.39836e+06,8.23189e+06,8.04368e+06,7.84562e+06,7.63137e+06,7.38674e+06,7.10727e+06,6.73977e+06,6.46761e+06,6.28967e+06,5.97145e+06,5.64859e+06,5.27427e+06,4.88815e+06,4.55121e+06,4.21518e+06,3.87811e+06,3.5667e+06,3.28918e+06,3.05461e+06,2.86032e+06,2.70366e+06,2.60126e+06,2.72093e+06,2.02699e+06,2.07966e+06,2.12448e+06,2.16817e+06,2.14947e+06,2.12226e+06,2.14942e+06,2.14517e+06,2.13431e+06,2.15809e+06,2.16229e+06,2.17019e+06,2.20506e+06,2.2189e+06,2.18651e+06,2.14336e+06,2.19155e+06,1.94292e+06,1.82744e+06,1.75175e+06,1.65526e+06,1.55422e+06,1.44789e+06,1.33763e+06,1.22658e+06,1.11681e+06
1.7,0.233684,1.06091e+07,1.09134e+07,1.14048e+07,1.09603e+07,1.09014e+07,1.10929e+07,1.12357e+07,1.1348e+07,1.15869e+07,1.17822e+07,1.18418e+07,1.1832e+07,1.17817e+07,1.17039e+07,1.15868e+07,1.15497e+07,1.174e+07,1.11747e+07,1.10107e+07,1.08387e+07,1.06087e+07,1.04663e+07,1.03151e+07,1.01476e+07,1.00111e+07,9.8755e+06,9.718e+06,9.53995e+06,9.35254e+06,9.15134e+06,8.92488e+06,8.66997e+06,8.28341e+06,8.01688e+06,7.89999e+06,7.5969e+06,7.28764e+06,6.90258e+06,6.49314e+06,6.14783e+06,5.78727e+06,5.4097e+06,5.05331e+06,4.72666e+06,4.43859e+06,4.18284e+06,3.95879e+06,3.79054e+06,3.83036e+06,3.24124e+06,3.19568e+06,3.19235e+06,3.21002e+06,3.18129e+06,3.14461e+06,3.15056e+06,3.12901e+06,3.10593e+06,3.12088e+06,3.12044e+06,3.12754e+06,3.16228e+06,3.19882e+06,3.20437e+06,3.21296e+06,3.32371e+06,2.68072e+06,2.71646e+06,2.67851e+06,2.62747e+06,2.57025e+06,2.48326e+06,2.36604e+06,2.2143e+06,2.03188e+06
1.7,0.311579,1.04307e+07,1.08289e+07,1.14132e+07,1.11435e+07,1.1179e+07,1.14614e+07,1.17002e+07,1.19071e+07,1.22573e+07,1.25977e+07,1.27526e+07,1.2825e+07,1.28756e+07,1.28971e+07,1.2863e+07,1.29881e+07,1.33154e+07,1.24211e+07,1.2335e+07,1.22285e+07,1.20506e+07,1.19438e+07,1.1835e+07,1.17139e+07,1.16183e+07,1.15201e+07,1.14063e+07,1.12725e+07,1.11288e+07,1.09755e+07,1.0806e+07,1.06116e+07,1.02553e+07,1.00171e+07,9.99249e+06,9.74366e+06,9.47462e+06,9.11363e+06,8.71767e+06,8.3897e+06,8.01845e+06,7.6063e+06,7.20705e+06,6.83057e+06,6.48782e+06,6.17278e+06,5.88617e+06,5.66208e+06,5.62455e+06,5.0539e+06,5.00059e+06,4.98413e+06,5.00255e+06,4.97057e+06,4.93629e+06,4.94375e+06,4.9207e+06,4.89826e+06,4.91379e+06,4.91372e+06,4.92194e+06,4.9608e+06,5.0164e+06,5.04623e+06,5.07825e+06,5.27876e+06,4.2919e+06,4.44498e+06,4.44753e+06,4.42064e+06,4.37389e+06,4.2802e+06,4.13962e+06,3.9493e+06,3.71282e+06
1.7,0.389474,9.40088e+06,9.94878e+06,1.06858e+07,1.06621e+07,1.08452e+07,1.12799e+07,1.16779e+07,1.2037e+07,1.25512e+07,1.31089e+07,1.34182e+07,1.36268e+07,1.38361e+07,1.4014e+07,1.41178e+07,1.44728e+07,1.50382e+07,1.37724e+07,1.38094e+07,1.38156e+07,1.37361e+07,1.37073e+07,1.36831e+07,1.36503e+07,1.36339e+07,1.36086e+07,1.35766e+07,1.35238e+07,1.34565e+07,1.33829e+07,1.33035e+07,1.31954e+07,1.29108e+07,1.26992e+07,1.27815e+07,1.26022e+07,1.23743e+07,1.20487e+07,1.16779e+07,1.13698e+07,1.09854e+07,1.05406e+07,1.01039e+07,9.68188e+06,9.2856e+06,8.91103e+06,8.56059e+06,8.27668e+06,8.13538e+06,7.6175e+06,7.57929e+06,7.55181e+06,7.5772e+06,7.54685e+06,7.52509e+06,7.53862e+06,7.53672e+06,7.5314e+06,7.56206e+06,7.58202e+06,7.61161e+06,7.67047e+06,7.7694e+06,7.85122e+06,7.92809e+06,8.2186e+06,6.97178e+06,7.22632e+06,7.27692e+06,7.29415e+06,7.27848e+06,7.18881e+06,7.02331e+06,6.78259e+06,6.45792e+06
1.7,0.467368,4.00569e+06,5.12257e+06,6.83024e+06,7.41258e+06,8.09707e+06,9.13111e+06,9.99405e+06,1.06936e+07,1.15222e+07,1.24067e+07,1.29685e+07,1.34212e+07,1.39083e+07,1.4348e+07,1.46793e+07,1.5378e+07,1.63017e+07,1.46141e+07,1.48527e+07,1.50519e+07,1.51427e+07,1.5268e+07,1.53986e+07,1.55275e+07,1.56587e+07,1.57683e+07,1.58863e+07,1.59784e+07,1.60413e+07,1.60932e+07,1.61452e+07,1.61591e+07,1.59761e+07,1.57921e+07,1.60534e+07,1.59712e+07,1.58027e+07,1.5522e+07,1.51593e+07,1.48564e+07,1.44273e+07,1.39034e+07,1.3375e+07,1.28462e+07,1.23327e+07,1.1838e+07,1.13734e+07,1.09991e+07,1.07635e+07,1.01963e+07,1.02225e+07,1.01864e+07,1.02581e+07,1.02745e+07,1.03132e+07,1.0379e+07,1.04486e+07,1.0507e+07,1.06119e+07,1.07198e+07,1.08402e+07,1.09802e+07,1.11817e+07,1.1377e+07,1.15592e+07,1.20247e+07,1.03404e+07,1.07987e+07,1.0954e+07,1.10573e+07,1.10951e+07,1.10026e+07,1.07797e+07,1.04558e+07,9.98085e+06
1.7,0.545263,1.33626e+07,1.182e+07,1.01606e+07,9.07654e+06,7.99464e+06,6.96574e+06,6.25961e+06,5.85172e+06,5.70861e+06,6.17997e+06,6.64246e+06,7.00851e+06,7.54862e+06,8.18762e+06,8.76793e+06,1.0046e+07,1.15796e+07,8.49842e+06,9.05365e+06,9.55172e+06,9.93359e+06,1.03365e+07,1.07501e+07,1.11826e+07,1.1593e+07,1.19608e+07,1.23836e+07,1.27721e+07,1.31029e+07,1.34243e+07,1.37786e+07,1.4053e+07,1.40782e+07,1.38934e+07,1.44541e+07,1.45208e+07,1.43835e+07,1.41555e+07,1.38084e+07,1.35191e+07,1.29871e+07,1.22827e+07,1.1581e+07,1.08728e+07,1.01738e+07,9.50886e+06,8.88668e+06,8.39962e+06,7.97582e+06,7.42561e+06,7.81483e+06,8.00193e+06,8.35916e+06,8.5724e+06,8.8463e+06,9.16051e+06,9.53714e+06,9.86948e+06,1.02454e+07,1.06303e+07,1.10213e+07,1.14216e+07,1.19328e+07,1.24425e+07,1.28507e+07,1.35293e+07,1.19185e+07,1.25426e+07,1.29147e+07,1.32703e+07,1.35366e+07,1.35998e+07,1.34414e+07,1.31071e+07,1.24211e+07
