dt[um],Distance[um],Mag_E[V_per_meter],Mag_E_1[V_per_meter],Mag_E_2[V_per_meter],Mag_E_3[V_per_meter],Mag_E_4[V_per_meter],Mag_E_5[V_per_meter],Mag_E_6[V_per_meter],Mag_E_7[V_per_meter],Mag_E_8[V_per_meter],Mag_E_9[V_per_meter],Mag_E_10[V_per_meter],Mag_E_11[V_per_meter],Mag_E_12[V_per_meter],Mag_E_13[V_per_meter],Mag_E_14[V_per_meter],Mag_E_15[V_per_meter],Mag_E_16[V_per_meter],Mag_E_18[V_per_meter],Mag_E_19[V_per_meter],Mag_E_20[V_per_meter],Mag_E_21[V_per_meter],Mag_E_22[V_per_meter],Mag_E_23[V_per_meter],Mag_E_24[V_per_meter],Mag_E_25[V_per_meter],Mag_E_26[V_per_meter],Mag_E_27[V_per_meter],Mag_E_28[V_per_meter],Mag_E_29[V_per_meter],Mag_E_30[V_per_meter],Mag_E_31[V_per_meter],Mag_E_32[V_per_meter],Mag_E_33[V_per_meter],Mag_E_34[V_per_meter],Mag_E_35[V_per_meter],Mag_E_36[V_per_meter],Mag_E_37[V_per_meter],Mag_E_38[V_per_meter],Mag_E_39[V_per_meter],Mag_E_40[V_per_meter],Mag_E_41[V_per_meter],Mag_E_42[V_per_meter],Mag_E_43[V_per_meter],Mag_E_44[V_per_meter],Mag_E_45[V_per_meter],Mag_E_46[V_per_meter],Mag_E_47[V_per_meter],Mag_E_48[V_per_meter],Mag_E_49[V_per_meter],Mag_E_50[V_per_meter],Mag_E_51[V_per_meter],Mag_E_52[V_per_meter],Mag_E_53[V_per_meter],Mag_E_54[V_per_meter],Mag_E_55[V_per_meter],Mag_E_56[V_per_meter],Mag_E_57[V_per_meter],Mag_E_58[V_per_meter],Mag_E_59[V_per_meter],Mag_E_60[V_per_meter],Mag_E_61[V_per_meter],Mag_E_62[V_per_meter],Mag_E_63[V_per_meter],Mag_E_64[V_per_meter],Mag_E_65[V_per_meter],Mag_E_66[V_per_meter],Mag_E_67[V_per_meter],Mag_E_68[V_per_meter],Mag_E_69[V_per_meter],Mag_E_70[V_per_meter],Mag_E_71[V_per_meter],Mag_E_72[V_per_meter],Mag_E_73[V_per_meter],Mag_E_74[V_per_meter],Mag_E_75[V_per_meter]
1.1,0.934737,1.27295e+07,1.30208e+07,1.32871e+07,1.31524e+07,1.30656e+07,1.31278e+07,1.2958e+07,1.26903e+07,1.24134e+07,1.22071e+07,1.17544e+07,1.13424e+07,1.09568e+07,1.05678e+07,1.01672e+07,9.77483e+06,9.4521e+06,9.02561e+06,8.6878e+06,8.37693e+06,8.08871e+06,7.85544e+06,7.8666e+06,7.81942e+06,7.5824e+06,7.33297e+06,7.09298e+06,6.94305e+06,6.87061e+06,6.6373e+06,6.37814e+06,6.15293e+06,5.96752e+06,5.71014e+06,5.55903e+06,5.35164e+06,5.18212e+06,5.06298e+06,5.02e+06,4.98115e+06,4.92599e+06,4.89179e+06,4.86927e+06,4.62191e+06,3.7408e+06,3.31436e+06,3.31618e+06,3.41488e+06,3.47154e+06,3.5925e+06,3.65039e+06,3.61169e+06,3.58616e+06,3.55417e+06,3.59285e+06,3.60519e+06,3.5747e+06,3.52632e+06,3.48995e+06,3.42191e+06,3.31949e+06,3.15888e+06,2.93985e+06,2.71072e+06,2.40935e+06,2.04289e+06,1.65459e+06,1.46645e+06,1.42322e+06,1.51231e+06,1.45907e+06,1.34105e+06,1.32817e+06,1.37832e+06,1.45285e+06
1.1,1.01263,1.06659e+07,1.0875e+07,1.10778e+07,1.09638e+07,1.08543e+07,1.08954e+07,1.07347e+07,1.04983e+07,1.02427e+07,9.96006e+06,9.51714e+06,9.15084e+06,8.80701e+06,8.45108e+06,8.08096e+06,7.71134e+06,7.45245e+06,7.0348e+06,6.72251e+06,6.44094e+06,6.18231e+06,5.99178e+06,6.03893e+06,6.00363e+06,5.76284e+06,5.5019e+06,5.2236e+06,5.03151e+06,4.87378e+06,4.63766e+06,4.45197e+06,4.28361e+06,4.15558e+06,3.99259e+06,3.81805e+06,3.63564e+06,3.50873e+06,3.45224e+06,3.46386e+06,3.46265e+06,3.46819e+06,3.50988e+06,3.55641e+06,3.36173e+06,2.50406e+06,2.16731e+06,2.21376e+06,2.35199e+06,2.45665e+06,2.58909e+06,2.68782e+06,2.6546e+06,2.62395e+06,2.60855e+06,2.65684e+06,2.67828e+06,2.67301e+06,2.62938e+06,2.59069e+06,2.50407e+06,2.40049e+06,2.30449e+06,2.13981e+06,1.98672e+06,1.73736e+06,1.28032e+06,1.4374e+06,1.17643e+06,1.19795e+06,1.32437e+06,1.3097e+06,1.22166e+06,1.26963e+06,1.25891e+06,1.35309e+06
1.1,1.09053,8.18784e+06,8.2782e+06,8.37984e+06,8.29735e+06,8.17994e+06,8.19632e+06,8.0509e+06,7.84503e+06,7.59627e+06,7.2884e+06,6.90948e+06,6.62626e+06,6.36015e+06,6.07373e+06,5.77558e+06,5.47475e+06,5.26006e+06,4.92185e+06,4.66395e+06,4.42777e+06,4.20771e+06,4.07601e+06,4.17627e+06,4.18686e+06,3.94689e+06,3.69718e+06,3.41701e+06,3.26797e+06,3.18616e+06,2.99601e+06,2.77014e+06,2.63955e+06,2.53958e+06,2.5189e+06,2.28112e+06,2.08779e+06,1.96812e+06,1.96548e+06,1.98392e+06,1.94866e+06,2.02389e+06,2.19758e+06,2.38783e+06,2.34846e+06,1.58386e+06,1.22797e+06,1.3141e+06,1.45838e+06,1.60265e+06,1.68366e+06,1.82405e+06,1.7382e+06,1.64827e+06,1.69198e+06,1.79309e+06,1.87199e+06,1.94042e+06,1.95623e+06,1.9856e+06,1.95401e+06,1.92705e+06,1.99739e+06,1.99794e+06,2.03609e+06,1.94963e+06,1.51288e+06,1.67413e+06,1.41478e+06,1.51416e+06,1.74448e+06,1.89297e+06,1.83047e+06,1.83825e+06,1.74503e+06,1.7802e+06
1.1,1.16842,5.97185e+06,5.95341e+06,5.95786e+06,5.91081e+06,5.80319e+06,5.813e+06,5.70578e+06,5.5423e+06,5.31e+06,5.06135e+06,4.80321e+06,4.63486e+06,4.48447e+06,4.308e+06,4.12506e+06,3.94336e+06,3.72806e+06,3.55919e+06,3.39027e+06,3.22052e+06,3.05152e+06,2.98524e+06,3.11988e+06,3.20117e+06,2.99992e+06,2.82129e+06,2.6435e+06,2.67553e+06,2.88858e+06,2.80036e+06,2.42462e+06,2.28017e+06,2.14393e+06,2.15601e+06,1.95695e+06,1.77533e+06,1.64317e+06,1.60839e+06,1.52415e+06,1.40324e+06,1.45799e+06,1.63661e+06,1.85158e+06,1.93298e+06,1.49531e+06,1.14759e+06,1.22903e+06,1.32555e+06,1.43864e+06,1.43462e+06,1.55585e+06,1.42402e+06,1.29862e+06,1.38374e+06,1.51129e+06,1.62195e+06,1.73711e+06,1.80745e+06,1.89962e+06,1.9375e+06,1.96646e+06,2.09175e+06,2.15237e+06,2.25026e+06,2.22486e+06,1.90022e+06,1.57515e+06,1.37488e+06,1.4872e+06,1.7677e+06,2.00067e+06,1.94532e+06,1.91286e+06,1.7783e+06,1.74964e+06
1.1,1.24632,4.24309e+06,4.14778e+06,4.07611e+06,4.06114e+06,3.98033e+06,4.01724e+06,3.96196e+06,3.85064e+06,3.64105e+06,3.48945e+06,3.38841e+06,3.34345e+06,3.30725e+06,3.23592e+06,3.15527e+06,3.08228e+06,2.819e+06,2.81232e+06,2.70778e+06,2.57992e+06,2.4397e+06,2.39005e+06,2.49564e+06,2.6119e+06,2.4247e+06,2.28506e+06,2.20507e+06,2.38148e+06,2.81562e+06,2.82045e+06,2.37005e+06,2.2076e+06,2.03627e+06,1.97763e+06,1.89532e+06,1.75986e+06,1.6274e+06,1.53155e+06,1.38634e+06,1.2671e+06,1.29288e+06,1.40681e+06,1.57744e+06,1.71176e+06,1.47358e+06,1.13051e+06,1.16917e+06,1.20294e+06,1.2543e+06,1.22905e+06,1.28093e+06,1.13896e+06,1.03969e+06,1.13799e+06,1.27352e+06,1.38919e+06,1.50738e+06,1.59688e+06,1.71574e+06,1.80418e+06,1.87509e+06,1.99592e+06,2.06181e+06,2.15442e+06,2.16969e+06,2.01899e+06,1.4051e+06,1.27684e+06,1.3291e+06,1.54897e+06,1.73438e+06,1.62109e+06,1.48973e+06,1.31504e+06,1.19997e+06
1.1,1.32421,2.94644e+06,2.82232e+06,2.71865e+06,2.7432e+06,2.73177e+06,2.87397e+06,2.91871e+06,2.90732e+06,2.78393e+06,2.81856e+06,2.90975e+06,2.98622e+06,3.04603e+06,3.05518e+06,3.03804e+06,3.02651e+06,2.73142e+06,2.79116e+06,2.70033e+06,2.57595e+06,2.43196e+06,2.34698e+06,2.39009e+06,2.49037e+06,2.26619e+06,2.09781e+06,2.05133e+06,2.26057e+06,2.75672e+06,2.80633e+06,2.36037e+06,2.1856e+06,1.99566e+06,1.8377e+06,1.86391e+06,1.76751e+06,1.63953e+06,1.50002e+06,1.35848e+06,1.29623e+06,1.30012e+06,1.33164e+06,1.42266e+06,1.51818e+06,1.28662e+06,976137,990433,995913,1.00948e+06,1.02622e+06,1.01981e+06,912700,870212,953243,1.07898e+06,1.18035e+06,1.26676e+06,1.34893e+06,1.46161e+06,1.57367e+06,1.66975e+06,1.7513e+06,1.78833e+06,1.83927e+06,1.87691e+06,1.8867e+06,1.2193e+06,1.11663e+06,1.069e+06,1.18135e+06,1.25538e+06,1.04402e+06,791285,616723,473524
1.1,1.40211,2.02452e+06,1.94692e+06,1.88982e+06,1.88907e+06,1.94885e+06,2.22554e+06,2.36898e+06,2.4715e+06,2.49916e+06,2.63239e+06,2.78599e+06,2.91123e+06,3.01153e+06,3.06128e+06,3.06974e+06,3.07989e+06,2.83956e+06,2.8856e+06,2.80583e+06,2.69699e+06,2.56695e+06,2.46181e+06,2.46169e+06,2.50884e+06,2.28094e+06,2.10408e+06,2.05661e+06,2.17432e+06,2.51264e+06,2.53175e+06,2.21324e+06,2.06442e+06,1.90287e+06,1.71881e+06,1.76833e+06,1.68863e+06,1.57596e+06,1.46063e+06,1.38737e+06,1.36119e+06,1.35674e+06,1.35275e+06,1.38322e+06,1.37345e+06,995207,712493,737702,739975,745430,806696,799349,753569,759873,810955,906632,975058,1.03101e+06,1.0998e+06,1.18645e+06,1.28456e+06,1.37438e+06,1.41178e+06,1.40539e+06,1.39821e+06,1.41694e+06,1.48226e+06,1.08835e+06,980948,873552,895267,829937,552792,317494,294672,432906
1.1,1.48,1.35895e+06,1.3885e+06,1.44653e+06,1.35981e+06,1.47567e+06,1.87798e+06,2.09567e+06,2.29924e+06,2.47572e+06,2.61707e+06,2.75623e+06,2.89493e+06,3.01216e+06,3.08595e+06,3.10904e+06,3.12853e+06,2.9748e+06,2.98097e+06,2.91077e+06,2.81863e+06,2.70766e+06,2.59623e+06,2.59518e+06,2.61497e+06,2.39353e+06,2.21222e+06,2.14816e+06,2.16324e+06,2.30436e+06,2.28721e+06,2.1302e+06,2.02762e+06,1.91253e+06,1.75548e+06,1.75088e+06,1.6622e+06,1.56008e+06,1.49339e+06,1.49938e+06,1.47968e+06,1.48727e+06,1.51298e+06,1.57539e+06,1.54604e+06,956561,608341,617423,594940,592264,654298,669364,679285,711212,741746,811406,856805,879727,948381,1.02422e+06,1.11456e+06,1.21445e+06,1.23548e+06,1.2138e+06,1.18279e+06,1.19391e+06,1.20339e+06,1.12216e+06,973866,857191,881714,809675,582982,584799,669227,869525
1.3,0,1.3635e+06,1.28724e+06,1.21014e+06,1.21764e+06,1.26078e+06,1.15114e+06,1.05205e+06,968299,862927,990170,1.0357e+06,1.03621e+06,995684,994861,1.01491e+06,1.04959e+06,1.31338e+06,1.12701e+06,1.07796e+06,1.04172e+06,1.00103e+06,953293,1.19753e+06,1.56266e+06,1.65543e+06,1.68392e+06,1.80985e+06,2.15337e+06,2.76304e+06,2.85333e+06,2.42809e+06,2.21501e+06,2.14785e+06,1.83187e+06,1.78774e+06,1.74411e+06,1.68939e+06,1.64786e+06,1.7639e+06,1.66636e+06,1.4673e+06,1.43063e+06,1.71547e+06,2.35704e+06,2.49209e+06,1.58676e+06,1.13306e+06,742155,494482,493874,485869,506926,534398,528467,520174,463149,446683,503377,567195,632186,702544,791880,894540,996528,1.05751e+06,984827,189994,352424,739273,927547,1.02671e+06,1.09403e+06,1.12864e+06,1.13857e+06,1.07487e+06
1.3,0.0778947,1.91679e+06,1.86226e+06,1.80607e+06,1.86274e+06,1.89599e+06,1.78188e+06,1.71191e+06,1.62863e+06,1.47465e+06,1.52566e+06,1.55134e+06,1.51062e+06,1.43115e+06,1.38046e+06,1.35438e+06,1.34466e+06,1.47555e+06,1.31836e+06,1.25482e+06,1.20892e+06,1.17989e+06,1.14398e+06,1.3263e+06,1.64251e+06,1.7106e+06,1.70981e+06,1.78841e+06,2.06727e+06,2.59465e+06,2.67427e+06,2.33213e+06,2.14744e+06,2.13433e+06,1.86041e+06,1.81183e+06,1.79038e+06,1.76796e+06,1.76142e+06,1.91677e+06,1.84301e+06,1.68135e+06,1.68653e+06,2.00788e+06,2.6474e+06,2.65914e+06,1.65618e+06,1.17665e+06,764095,460552,551677,507535,530201,606888,606947,610781,547493,548866,625862,706229,792927,886842,999832,1.12913e+06,1.2677e+06,1.37117e+06,1.32843e+06,444976,538953,818913,1.0102e+06,1.22024e+06,1.33234e+06,1.36439e+06,1.35217e+06,1.26967e+06
1.3,0.155789,2.51905e+06,2.5181e+06,2.50411e+06,2.68132e+06,2.78312e+06,2.69104e+06,2.65543e+06,2.57526e+06,2.3973e+06,2.47037e+06,2.51156e+06,2.44964e+06,2.3382e+06,2.24316e+06,2.16983e+06,2.11076e+06,2.0486e+06,1.92949e+06,1.82718e+06,1.73453e+06,1.67538e+06,1.61133e+06,1.62582e+06,1.80484e+06,1.82188e+06,1.7907e+06,1.82181e+06,2.00332e+06,2.39959e+06,2.45688e+06,2.20231e+06,2.05676e+06,2.08293e+06,1.90337e+06,1.81799e+06,1.79412e+06,1.79166e+06,1.83286e+06,2.02428e+06,1.9706e+06,1.86059e+06,1.9178e+06,2.26174e+06,2.87268e+06,2.79807e+06,1.7748e+06,1.31298e+06,903715,583610,746614,652774,647235,749404,765649,783545,714591,710458,779409,863161,954490,1.06182e+06,1.19342e+06,1.34148e+06,1.5073e+06,1.64738e+06,1.64314e+06,831540,844358,1.00516e+06,1.15719e+06,1.43116e+06,1.57493e+06,1.59945e+06,1.5639e+06,1.46618e+06
1.3,0.233684,3.34082e+06,3.41097e+06,3.45361e+06,3.69125e+06,3.84511e+06,3.786e+06,3.77344e+06,3.69093e+06,3.49298e+06,3.60319e+06,3.65063e+06,3.5716e+06,3.43647e+06,3.30934e+06,3.20246e+06,3.10911e+06,2.90437e+06,2.81541e+06,2.67995e+06,2.54124e+06,2.43754e+06,2.33041e+06,2.19903e+06,2.22931e+06,2.19106e+06,2.14215e+06,2.14291e+06,2.22427e+06,2.45459e+06,2.45611e+06,2.27524e+06,2.16666e+06,2.20357e+06,2.14055e+06,1.99373e+06,1.93521e+06,1.91815e+06,1.97667e+06,2.16135e+06,2.10288e+06,2.0309e+06,2.1189e+06,2.44625e+06,2.98928e+06,2.89739e+06,1.96915e+06,1.56951e+06,1.1961e+06,917944,1.07253e+06,949104,895158,975299,1.00372e+06,1.02745e+06,955618,933599,972839,1.03102e+06,1.09656e+06,1.19421e+06,1.32643e+06,1.47593e+06,1.64916e+06,1.80811e+06,1.83827e+06,1.23793e+06,1.18479e+06,1.26927e+06,1.35774e+06,1.62231e+06,1.78589e+06,1.81156e+06,1.76302e+06,1.66427e+06
1.3,0.311579,4.11376e+06,4.25667e+06,4.35313e+06,4.60237e+06,4.81465e+06,4.80426e+06,4.81967e+06,4.72283e+06,4.4955e+06,4.70894e+06,4.78838e+06,4.69504e+06,4.53889e+06,4.38573e+06,4.25168e+06,4.13553e+06,3.81705e+06,3.75353e+06,3.5922e+06,3.41649e+06,3.27487e+06,3.13418e+06,2.93613e+06,2.90394e+06,2.84572e+06,2.82044e+06,2.8543e+06,2.92691e+06,3.08643e+06,3.01712e+06,2.82586e+06,2.72865e+06,2.73536e+06,2.75543e+06,2.55872e+06,2.44955e+06,2.39251e+06,2.43834e+06,2.5697e+06,2.47271e+06,2.41086e+06,2.49648e+06,2.76041e+06,3.18366e+06,3.14581e+06,2.44335e+06,2.13683e+06,1.79762e+06,1.55994e+06,1.65286e+06,1.53153e+06,1.44094e+06,1.46715e+06,1.50282e+06,1.52321e+06,1.46421e+06,1.433e+06,1.44866e+06,1.4765e+06,1.50586e+06,1.57577e+06,1.68152e+06,1.80901e+06,1.9604e+06,2.10843e+06,2.14747e+06,1.86098e+06,1.80682e+06,1.90147e+06,1.92936e+06,2.09333e+06,2.24887e+06,2.27792e+06,2.22283e+06,2.13201e+06
1.3,0.389474,5.99447e+06,6.20816e+06,6.35391e+06,6.62317e+06,6.86732e+06,6.88437e+06,6.90012e+06,6.79006e+06,6.55785e+06,6.79221e+06,6.84314e+06,6.72094e+06,6.53398e+06,6.34819e+06,6.1859e+06,6.04646e+06,5.67335e+06,5.61215e+06,5.4337e+06,5.23389e+06,5.06343e+06,4.89938e+06,4.69293e+06,4.64498e+06,4.58871e+06,4.58639e+06,4.65268e+06,4.74189e+06,4.89612e+06,4.79084e+06,4.56199e+06,4.44631e+06,4.41627e+06,4.45246e+06,4.20805e+06,4.04274e+06,3.924e+06,3.91476e+06,3.96133e+06,3.78383e+06,3.66823e+06,3.70018e+06,3.87363e+06,4.18394e+06,4.26971e+06,3.74599e+06,3.47379e+06,3.13299e+06,2.8986e+06,2.91444e+06,2.78536e+06,2.65057e+06,2.60179e+06,2.62073e+06,2.61063e+06,2.53614e+06,2.47077e+06,2.44662e+06,2.42631e+06,2.39167e+06,2.4075e+06,2.46569e+06,2.55138e+06,2.66302e+06,2.78294e+06,2.78217e+06,3.03967e+06,2.98992e+06,3.12226e+06,3.05929e+06,3.08585e+06,3.25522e+06,3.30528e+06,3.23223e+06,3.10246e+06
1.3,0.467368,7.63506e+06,8.07482e+06,8.37219e+06,8.77629e+06,9.16929e+06,9.24085e+06,9.241e+06,9.05349e+06,8.72451e+06,9.09192e+06,9.13321e+06,8.94577e+06,8.66411e+06,8.39307e+06,8.17894e+06,8.02544e+06,7.52812e+06,7.53482e+06,7.36518e+06,7.16541e+06,7.00067e+06,6.85956e+06,6.73834e+06,6.83341e+06,6.86001e+06,6.97151e+06,7.21605e+06,7.51896e+06,7.94699e+06,7.86295e+06,7.47116e+06,7.28108e+06,7.20815e+06,7.2131e+06,6.86356e+06,6.58907e+06,6.36019e+06,6.26716e+06,6.22233e+06,5.85177e+06,5.56054e+06,5.49336e+06,5.64924e+06,6.02126e+06,6.26509e+06,5.5537e+06,5.13387e+06,4.61099e+06,4.2592e+06,4.15338e+06,3.97658e+06,3.73756e+06,3.57889e+06,3.57421e+06,3.50914e+06,3.37865e+06,3.25827e+06,3.19428e+06,3.12302e+06,3.01303e+06,2.97617e+06,2.99639e+06,3.07209e+06,3.2038e+06,3.38181e+06,3.40815e+06,4.36327e+06,4.44099e+06,4.8205e+06,4.63728e+06,4.4697e+06,4.82888e+06,5.01277e+06,4.90928e+06,4.5345e+06
1.3,0.545263,6.20189e+06,7.07539e+06,7.73982e+06,8.44076e+06,9.17398e+06,9.54881e+06,9.73156e+06,9.63981e+06,9.36143e+06,9.90798e+06,9.98211e+06,9.74449e+06,9.34513e+06,8.90679e+06,8.50091e+06,8.17137e+06,7.38296e+06,7.28356e+06,6.95913e+06,6.61611e+06,6.33799e+06,6.13785e+06,6.0724e+06,6.37683e+06,6.4738e+06,6.71565e+06,7.22412e+06,7.88659e+06,8.79603e+06,8.81369e+06,8.19725e+06,7.94055e+06,7.85218e+06,7.85043e+06,7.44803e+06,7.12511e+06,6.86769e+06,6.80095e+06,6.78174e+06,6.31837e+06,5.96129e+06,5.92633e+06,6.22016e+06,6.78641e+06,7.09472e+06,6.1435e+06,5.66936e+06,5.05681e+06,4.65751e+06,4.48688e+06,4.36079e+06,4.093e+06,3.90027e+06,3.92169e+06,3.89488e+06,3.77435e+06,3.63034e+06,3.58751e+06,3.53319e+06,3.40287e+06,3.30994e+06,3.26935e+06,3.23893e+06,3.22918e+06,3.20917e+06,2.93834e+06,4.09131e+06,4.33624e+06,5.09575e+06,4.97675e+06,4.68457e+06,5.18427e+06,5.55122e+06,5.53959e+06,5.09454e+06
1.3,0.623158,3.85179e+07,4.03885e+07,4.2192e+07,4.38298e+07,4.51784e+07,4.63714e+07,4.71649e+07,4.75923e+07,4.76461e+07,4.71245e+07,4.6415e+07,4.5492e+07,4.43342e+07,4.29863e+07,4.15079e+07,3.99872e+07,3.85691e+07,3.71137e+07,3.58098e+07,3.46621e+07,3.36825e+07,3.2891e+07,3.22998e+07,3.19515e+07,3.17796e+07,3.17369e+07,3.18061e+07,3.20745e+07,3.25217e+07,3.31561e+07,3.37745e+07,3.4457e+07,3.51066e+07,3.57575e+07,3.64252e+07,3.70612e+07,3.76621e+07,3.82195e+07,3.87253e+07,3.91787e+07,3.95594e+07,3.98536e+07,4.00512e+07,4.00783e+07,3.96595e+07,3.94623e+07,3.94585e+07,3.94278e+07,3.93424e+07,3.91976e+07,3.90965e+07,3.89088e+07,3.87066e+07,3.84909e+07,3.83428e+07,3.81665e+07,3.79594e+07,3.781e+07,3.7679e+07,3.7515e+07,3.72777e+07,3.70271e+07,3.66974e+07,3.62586e+07,3.56249e+07,3.48189e+07,3.38784e+07,3.36575e+07,3.35993e+07,3.42365e+07,3.45978e+07,3.42453e+07,3.43086e+07,3.48767e+07,3.59664e+07
1.3,0.701053,1.01599e+08,1.06733e+08,1.11443e+08,1.15605e+08,1.18889e+08,1.21463e+08,1.22959e+08,1.23472e+08,1.23013e+08,1.21525e+08,1.19555e+08,1.1702e+08,1.14e+08,1.10698e+08,1.07309e+08,1.04002e+08,1.00936e+08,9.81135e+07,9.56672e+07,9.3646e+07,9.20911e+07,9.10192e+07,9.04565e+07,9.05334e+07,9.09829e+07,9.17344e+07,9.28243e+07,9.43073e+07,9.61731e+07,9.81733e+07,9.99173e+07,1.01785e+08,1.03558e+08,1.05272e+08,1.06858e+08,1.08295e+08,1.09575e+08,1.10718e+08,1.11668e+08,1.12307e+08,1.12789e+08,1.13135e+08,1.13333e+08,1.13247e+08,1.12417e+08,1.11543e+08,1.11061e+08,1.1047e+08,1.09878e+08,1.09279e+08,1.08689e+08,1.08015e+08,1.07388e+08,1.06764e+08,1.06187e+08,1.0559e+08,1.05032e+08,1.04563e+08,1.04121e+08,1.03666e+08,1.03186e+08,1.02745e+08,1.02327e+08,1.01863e+08,1.01327e+08,1.00791e+08,1.00591e+08,1.00802e+08,1.01144e+08,1.01901e+08,1.0252e+08,1.02786e+08,1.03293e+08,1.04049e+08,1.05113e+08
1.3,0.778947,6.85385e+07,7.20305e+07,7.52571e+07,7.81514e+07,8.04527e+07,8.22619e+07,8.33829e+07,8.38358e+07,8.36113e+07,8.26546e+07,8.13886e+07,7.97165e+07,7.76457e+07,7.53381e+07,7.2948e+07,7.05861e+07,6.83402e+07,6.62906e+07,6.44585e+07,6.29e+07,6.16512e+07,6.07357e+07,6.01173e+07,5.99706e+07,6.01357e+07,6.05349e+07,6.11994e+07,6.2121e+07,6.332e+07,6.46809e+07,6.58266e+07,6.70716e+07,6.82551e+07,6.94269e+07,7.04985e+07,7.14822e+07,7.23508e+07,7.31168e+07,7.37518e+07,7.41651e+07,7.44692e+07,7.46896e+07,7.48188e+07,7.48391e+07,7.46265e+07,7.41332e+07,7.375e+07,7.32534e+07,7.27622e+07,7.22634e+07,7.17665e+07,7.12386e+07,7.07563e+07,7.02617e+07,6.97681e+07,6.9274e+07,6.88067e+07,6.83984e+07,6.8002e+07,6.76139e+07,6.7249e+07,6.69437e+07,6.67355e+07,6.65599e+07,6.64823e+07,6.6586e+07,6.71387e+07,6.73663e+07,6.75927e+07,6.77089e+07,6.79815e+07,6.8507e+07,6.89162e+07,6.91362e+07,6.92528e+07
1.3,0.856842,1.98609e+07,2.08584e+07,2.18647e+07,2.29309e+07,2.38125e+07,2.45089e+07,2.51516e+07,2.56155e+07,2.58511e+07,2.56664e+07,2.54817e+07,2.51274e+07,2.45015e+07,2.37019e+07,2.28044e+07,2.18388e+07,2.07915e+07,1.98644e+07,1.8907e+07,1.79898e+07,1.71394e+07,1.6372e+07,1.55226e+07,1.48716e+07,1.45691e+07,1.44223e+07,1.44034e+07,1.44006e+07,1.44754e+07,1.48824e+07,1.52304e+07,1.56198e+07,1.59836e+07,1.64278e+07,1.67941e+07,1.71845e+07,1.7507e+07,1.77559e+07,1.79857e+07,1.81681e+07,1.82674e+07,1.83153e+07,1.83038e+07,1.84112e+07,1.91738e+07,1.95034e+07,1.93531e+07,1.90962e+07,1.88237e+07,1.8511e+07,1.81985e+07,1.79515e+07,1.77003e+07,1.73905e+07,1.70366e+07,1.67184e+07,1.6403e+07,1.61123e+07,1.5813e+07,1.55443e+07,1.53398e+07,1.52032e+07,1.52425e+07,1.53731e+07,1.57569e+07,1.64937e+07,1.78238e+07,1.78587e+07,1.77843e+07,1.71005e+07,1.68338e+07,1.74266e+07,1.76e+07,1.72227e+07,1.64106e+07
1.3,0.934737,1.60306e+07,1.69665e+07,1.78078e+07,1.82159e+07,1.86155e+07,1.93325e+07,1.93765e+07,1.91232e+07,1.86763e+07,1.87253e+07,1.81539e+07,1.75002e+07,1.69407e+07,1.63789e+07,1.58019e+07,1.52536e+07,1.50213e+07,1.44111e+07,1.40521e+07,1.37937e+07,1.36014e+07,1.35656e+07,1.42358e+07,1.49258e+07,1.49416e+07,1.47837e+07,1.458e+07,1.4739e+07,1.514e+07,1.499e+07,1.47411e+07,1.45219e+07,1.43843e+07,1.40437e+07,1.39815e+07,1.38162e+07,1.37922e+07,1.39538e+07,1.4114e+07,1.4116e+07,1.42515e+07,1.45131e+07,1.49396e+07,1.50314e+07,1.28654e+07,1.11486e+07,1.10155e+07,1.12189e+07,1.14219e+07,1.1725e+07,1.20569e+07,1.2137e+07,1.22276e+07,1.23684e+07,1.25991e+07,1.27199e+07,1.28686e+07,1.29957e+07,1.32062e+07,1.33743e+07,1.34296e+07,1.34213e+07,1.31115e+07,1.26904e+07,1.18797e+07,1.05162e+07,7.84893e+06,7.67398e+06,7.55415e+06,8.56185e+06,9.40027e+06,8.86889e+06,8.68145e+06,8.95528e+06,9.84339e+06
1.3,1.01263,1.29769e+07,1.33232e+07,1.36439e+07,1.38186e+07,1.39217e+07,1.41497e+07,1.4094e+07,1.39304e+07,1.3693e+07,1.34519e+07,1.30111e+07,1.26106e+07,1.22462e+07,1.18592e+07,1.14537e+07,1.10508e+07,1.08523e+07,1.04085e+07,1.01048e+07,9.85612e+06,9.64665e+06,9.51897e+06,9.70715e+06,9.84507e+06,9.69927e+06,9.46512e+06,9.20348e+06,9.09599e+06,9.05868e+06,8.88e+06,8.73325e+06,8.58442e+06,8.48223e+06,8.30277e+06,8.16013e+06,8.01628e+06,7.94749e+06,7.95814e+06,7.9731e+06,7.92739e+06,7.96414e+06,8.06336e+06,8.22818e+06,8.21086e+06,7.17813e+06,6.5083e+06,6.45634e+06,6.55647e+06,6.65797e+06,6.72677e+06,6.87576e+06,6.91144e+06,6.91361e+06,6.91796e+06,6.94034e+06,6.89832e+06,6.88531e+06,6.87554e+06,6.88677e+06,6.8599e+06,6.77697e+06,6.70368e+06,6.49121e+06,6.24341e+06,5.80659e+06,5.04415e+06,4.25424e+06,4.12776e+06,4.03205e+06,4.43115e+06,4.75227e+06,4.5465e+06,4.54685e+06,4.64407e+06,4.95881e+06
