Distance[um],dz[um],Mag_Ex_um,Mag_Ex_um
0.808081,2.28,15.3087,14.358
0.828283,2.28,15.5555,14.5894
0.848485,2.28,15.3518,14.3984
0.868687,2.28,15.2747,14.3262
0.888889,2.28,15.3247,14.373
0.909091,2.28,15.3448,14.3918
0.929293,2.28,15.319,14.3678
0.949495,2.28,15.4146,14.457
0.969697,2.28,15.286,14.3369
0.989899,2.28,15.3365,14.384
1.0101,2.28,15.3345,14.3824
1.0303,2.28,15.3102,14.3591
1.05051,2.28,15.4444,14.4852
1.07071,2.28,15.3521,14.3988
1.09091,2.28,15.3234,14.3719
1.11111,2.28,15.4451,14.4855
1.13131,2.28,15.3614,14.4078
1.15152,2.28,15.2943,14.3446
1.17172,2.28,15.2952,14.345
1.19192,2.28,15.4295,14.4714
1.21212,2.28,14.2781,9.2135
1.23232,2.28,9.54828,5.70233
1.25253,2.28,8.166,4.53265
1.27273,2.28,7.02377,3.54689
1.29293,2.28,6.2508,2.94191
1.31313,2.28,4.44148,2.23405
1.33333,2.28,4.06474,2.09025
1.35354,2.28,3.70262,1.95723
1.37374,2.28,3.11891,1.67466
1.39394,2.28,2.87631,1.58423
1.41414,2.28,2.64117,1.49571
1.43434,2.28,2.42291,1.40944
1.45455,2.28,2.22969,1.3259
1.47475,2.28,2.06831,1.2457
1.49495,2.28,1.94431,1.16954
1.51515,2.28,1.8619,1.09824
1.53535,2.28,1.82398,1.03274
1.55556,2.28,1.83216,0.974087
1.57576,2.28,1.88673,0.923455
1.59596,2.28,2.24285,0.942827
1.61616,2.28,2.54109,0.953851
1.63636,2.28,1.64899,0.591989
1.65657,2.28,1.60681,0.623449
1.67677,2.28,1.92923,0.591808
1.69697,2.28,1.92815,0.580776
1.71717,2.28,1.92837,0.570005
1.73737,2.28,1.92987,0.559523
1.75758,2.28,1.93264,0.549357
1.77778,2.28,1.93665,0.539531
1.79798,2.28,1.94189,0.530068
1.81818,2.28,1.94834,0.520991
1.83838,2.28,1.95599,0.512321
1.85859,2.28,1.96483,0.504075
1.87879,2.28,1.97485,0.496272
1.89899,2.28,1.98604,0.488929
1.91919,2.28,1.9984,0.482059
1.93939,2.28,2.01193,0.475678
1.9596,2.28,2.02662,0.469796
1.9798,2.28,2.04248,0.464425
2,2.28,2.05952,0.459574
0,2.3,3.08415,0.36193
0.020202,2.3,3.02574,0.383673
0.040404,2.3,2.96927,0.407766
0.0606061,2.3,2.91487,0.434086
0.0808081,2.3,2.86266,0.462479
0.10101,2.3,2.81276,0.492758
0.121212,2.3,2.76529,0.524706
0.141414,2.3,2.72039,0.558072
0.161616,2.3,2.6782,0.592575
0.181818,2.3,2.63885,0.627902
0.20202,2.3,2.60248,0.663708
0.222222,2.3,2.56924,0.699616
0.242424,2.3,2.53928,0.735217
0.262626,2.3,2.51274,0.770071
0.282828,2.3,1.75896,0.702775
0.30303,2.3,2.12711,0.688826
0.323232,2.3,1.94076,0.701879
0.343434,2.3,1.79011,0.682629
0.363636,2.3,1.66843,0.668986
0.383838,2.3,1.58101,0.661086
0.40404,2.3,1.53149,0.658985
0.424242,2.3,1.52194,0.662656
0.444444,2.3,1.55281,0.671991
0.464646,2.3,1.62295,0.686798
0.484848,2.3,1.72961,0.706805
0.505051,2.3,1.86843,0.731657
0.525253,2.3,2.03345,0.760918
0.545455,2.3,2.21709,0.794068
0.565657,2.3,2.4102,0.830508
0.585859,2.3,2.60198,0.869553
0.606061,2.3,3.88245,1.22738
0.626263,2.3,5.8018,2.25658
0.646465,2.3,5.87232,2.23633
0.666667,2.3,6.10035,2.45224
0.686869,2.3,6.22637,2.75615
0.707071,2.3,7.0905,3.50893
0.727273,2.3,8.01197,4.28426
0.747475,2.3,8.97084,5.06155
0.767677,2.3,9.95542,5.83777
0.787879,2.3,10.9623,6.6275
0.808081,2.3,0,0
0.828283,2.3,0,0
0.848485,2.3,0,0
0.868687,2.3,0,0
0.888889,2.3,0,0
0.909091,2.3,0,0
0.929293,2.3,0,0
0.949495,2.3,0,0
0.969697,2.3,0,0
0.989899,2.3,0,0
1.0101,2.3,0,0
1.0303,2.3,0,0
1.05051,2.3,0,0
1.07071,2.3,0,0
1.09091,2.3,0,0
1.11111,2.3,0,0
1.13131,2.3,0,0
1.15152,2.3,0,0
1.17172,2.3,0,0
1.19192,2.3,0,0
1.21212,2.3,16.0881,10.7409
1.23232,2.3,11.3996,7.21848
1.25253,2.3,8.0446,4.64334
1.27273,2.3,6.88267,3.64337
1.29293,2.3,6.0837,2.99475
1.31313,2.3,4.08316,2.09298
1.33333,2.3,3.72202,1.96252
1.35354,2.3,3.38148,1.84571
1.37374,2.3,3.08052,1.74821
1.39394,2.3,2.63288,1.50188
1.41414,2.3,2.40883,1.41748
1.43434,2.3,2.20518,1.3356
1.45455,2.3,2.02991,1.25674
1.47475,2.3,1.88966,1.18155
1.49495,2.3,1.7898,1.11077
1.51515,2.3,1.73437,1.04528
1.53535,2.3,1.72609,0.98604
1.55556,2.3,1.76642,0.93416
1.57576,2.3,1.85546,0.890844
1.59596,2.3,1.99204,0.857417
1.61616,2.3,2.17368,0.835319
1.63636,2.3,2.84562,0.974724
1.65657,2.3,1.93438,0.599075
1.67677,2.3,1.93531,0.587833
1.69697,2.3,1.93744,0.576875
1.71717,2.3,1.94076,0.566231
1.73737,2.3,1.94523,0.555929
1.75758,2.3,1.95085,0.545997
1.77778,2.3,1.95758,0.536462
1.79798,2.3,1.96541,0.527347
1.81818,2.3,1.97433,0.518677
1.83838,2.3,1.98433,0.510472
1.85859,2.3,1.99539,0.502755
1.87879,2.3,2.00751,0.495543
1.89899,2.3,2.02067,0.488855
1.91919,2.3,2.03488,0.482706
1.93939,2.3,2.05014,0.477112
1.9596,2.3,2.06643,0.472086
1.9798,2.3,2.08377,0.46764
2,2.3,2.10216,0.463784
0,2.32,3.05566,0.373669
0.020202,2.32,2.99525,0.392234
0.040404,2.32,2.93655,0.413223
0.0606061,2.32,2.87968,0.436564
0.0808081,2.32,2.82478,0.462152
0.10101,2.32,2.77198,0.489851
0.121212,2.32,2.72143,0.519494
0.141414,2.32,2.67328,0.550881
0.161616,2.32,2.62765,0.583781
0.181818,2.32,2.58471,0.617931
0.20202,2.32,2.54462,0.653036
0.222222,2.32,2.50751,0.68877
0.242424,2.32,2.47357,0.724775
0.262626,2.32,2.44295,0.76066
0.282828,2.32,2.41581,0.796005
0.30303,2.32,2.07049,0.678627
0.323232,2.32,1.89341,0.656105
0.343434,2.32,1.73666,0.638717
0.363636,2.32,1.60762,0.626692
0.383838,2.32,1.51205,0.620175
0.40404,2.32,1.45413,0.619229
0.424242,2.32,1.43642,0.623836
0.444444,2.32,1.45987,0.633896
0.464646,2.32,1.52384,0.649227
0.484848,2.32,1.62608,0.669564
0.505051,2.32,1.76274,0.694561
0.525253,2.32,1.92834,0.723789
0.545455,2.32,2.11584,0.756739
0.565657,2.32,2.31656,0.792818
0.585859,2.32,2.52024,0.831351
0.606061,2.32,2.71499,0.871582
0.626263,2.32,4.69146,1.58998
0.646465,2.32,5.20016,1.97947
0.666667,2.32,5.539,2.30033
0.686869,2.32,5.90457,2.65843
0.707071,2.32,6.31929,3.05107
0.727273,2.32,6.77448,3.46496
0.747475,2.32,7.26261,3.89101
0.767677,2.32,7.77737,4.32438
0.787879,2.32,8.3136,4.76446
0.808081,2.32,8.86733,5.21486
0.828283,2.32,1.74665,1.63759
0.848485,2.32,1.63708,1.57445
0.868687,2.32,1.68937,1.66821
0.888889,2.32,1.79389,1.78728
0.909091,2.32,2.00252,2.03054
0.929293,2.32,2.09544,2.1388
0.949495,2.32,1.9902,1.7378
0.969697,2.32,2.01056,1.5879
0.989899,2.32,1.08534,1.11708
1.0101,2.32,1.08012,1.1377
1.0303,2.32,1.06521,1.11838
1.05051,2.32,0.903347,0.955692
1.07071,2.32,0.865906,0.902162
1.09091,2.32,0.830613,0.850239
1.11111,2.32,1.29122,0.976554
1.13131,2.32,1.32184,1.04531
1.15152,2.32,1.27217,0.97376
1.17172,2.32,1.23178,0.91246
1.19192,2.32,3.36614,2.15012
1.21212,2.32,9.38304,5.77851
1.23232,2.32,8.34366,4.97556
1.25253,2.32,8.43088,5.03859
1.27273,2.32,6.72117,3.72305
1.29293,2.32,5.89185,3.02817
1.31313,2.32,3.72617,1.95664
1.33333,2.32,3.3841,1.84145
1.35354,2.32,3.07009,1.74244
1.37374,2.32,2.80181,1.66412
1.39394,2.32,2.38921,1.41714
1.41414,2.32,2.17701,1.337
1.43434,2.32,1.98987,1.25965
1.45455,2.32,1.83557,1.18565
1.47475,2.32,1.72059,1.11568
1.49495,2.32,1.65013,1.05053
1.51515,2.32,1.62805,0.99111
1.53535,2.32,1.65693,0.938436
1.55556,2.32,1.73802,0.893648
1.57576,2.32,1.87129,0.857998
1.59596,2.32,2.05537,0.832852
1.61616,2.32,2.04291,0.857821
1.63636,2.32,2.05019,0.507448
1.65657,2.32,2.07902,0.492171
1.67677,2.32,1.9422,0.582197
1.69697,2.32,1.94734,0.571308
1.71717,2.32,1.95353,0.560791
1.73737,2.32,1.96076,0.550675
1.75758,2.32,1.96901,0.540989
1.77778,2.32,1.97825,0.531762
1.79798,2.32,1.98847,0.523018
1.81818,2.32,1.99966,0.514783
1.83838,2.32,2.0118,0.507081
1.85859,2.32,2.02488,0.499931
1.87879,2.32,2.03889,0.493357
1.89899,2.32,2.05384,0.487375
1.91919,2.32,2.0697,0.482004
1.93939,2.32,2.08649,0.47726
1.9596,2.32,2.1042,0.473157
1.9798,2.32,2.12284,0.46971
2,2.32,2.1424,0.46693
0,2.34,3.01854,0.384526
0.020202,2.34,2.95612,0.399761
0.040404,2.34,2.89518,0.417498
0.0606061,2.34,2.83585,0.437714
0.0808081,2.34,2.77828,0.460355
0.10101,2.34,2.72261,0.485336
0.121212,2.34,2.66901,0.512539
0.141414,2.34,2.61762,0.541815
0.161616,2.34,2.5686,0.572984
0.181818,2.34,2.52212,0.605831
0.20202,2.34,2.47834,0.640115
0.222222,2.34,2.43743,0.675557
0.242424,2.34,2.39956,0.71185
0.262626,2.34,2.36491,0.748656
0.282828,2.34,2.47757,0.569893
0.30303,2.34,2.07851,0.650659
0.323232,2.34,1.89378,0.62764
0.343434,2.34,1.72625,0.6094
0.363636,2.34,1.58399,0.596206
0.383838,2.34,1.47344,0.588245
0.40404,2.34,1.39945,0.585619
0.424242,2.34,1.36526,0.588348
0.444444,2.34,1.3725,0.59637
0.464646,2.34,1.4212,0.609537
0.484848,2.34,1.50978,0.627622
0.505051,2.34,1.63505,0.650314
0.525253,2.34,1.79222,0.677217
0.545455,2.34,1.97489,0.707854
0.565657,2.34,2.17505,0.741667
0.585859,2.34,2.38309,0.778011
0.606061,2.34,2.58779,0.816161
0.626263,2.34,4.91683,2.05897
0.646465,2.34,4.90581,1.63739
0.666667,2.34,5.138,2.00974
0.686869,2.34,5.02491,2.13614
0.707071,2.34,5.35403,2.4481
0.727273,2.34,5.73732,2.8018
0.747475,2.34,6.16527,3.18295
0.767677,2.34,6.62953,3.58147
0.787879,2.34,7.12296,3.99154
0.808081,2.34,7.63956,4.41153
0.828283,2.34,3.34606,3.16465
0.848485,2.34,3.07101,2.98233
0.868687,2.34,3.13205,3.12498
0.888889,2.34,3.51693,3.56321
0.909091,2.34,3.83816,3.88685
0.929293,2.34,3.48408,3.45089
0.949495,2.34,3.18745,3.05076
0.969697,2.34,2.95899,2.69412
0.989899,2.34,2.81017,2.38923
1.0101,2.34,1.96492,2.02519
1.0303,2.34,1.92056,2.02553
1.05051,2.34,1.5896,1.689
1.07071,2.34,1.51418,1.57986
1.09091,2.34,1.56621,1.36796
1.11111,2.34,1.56714,1.33543
1.13131,2.34,2.34752,1.81344
1.15152,2.34,2.25293,1.66866
1.17172,2.34,3.05569,2.0929
1.19192,2.34,3.29206,2.06854
1.21212,2.34,7.57068,4.43269
1.23232,2.34,6.55155,3.67248
1.25253,2.34,5.62557,2.95721
1.27273,2.34,4.83438,2.36618
1.29293,2.34,5.67463,3.04213
1.31313,2.34,3.37309,1.82699
1.33333,2.34,3.05495,1.72916
1.35354,2.34,2.77382,1.6497
1.37374,2.34,2.54608,1.59196
1.39394,2.34,2.37533,1.55782
1.41414,2.34,1.94753,1.25434
1.43434,2.34,1.77938,1.18171
1.45455,2.34,1.64965,1.11278
1.47475,2.34,1.56468,1.04826
1.49495,2.34,1.52946,0.989002
1.51515,2.34,1.54772,0.935942
1.53535,2.34,1.62184,0.890146
1.55556,2.34,1.75292,0.852795
1.57576,2.34,1.82514,0.895234
1.59596,2.34,1.90597,0.862534
1.61616,2.34,2.00174,0.831845
1.63636,2.34,2.03945,0.475679
1.65657,2.34,2.07007,0.469181
1.67677,2.34,2.1017,0.456855
1.69697,2.34,2.13431,0.438483
1.71717,2.34,1.96678,0.553681
1.73737,2.34,1.97657,0.543762
1.75758,2.34,1.98724,0.53434
1.77778,2.34,1.99879,0.525443
1.79798,2.34,2.0112,0.517099
1.81818,2.34,2.02446,0.509334
1.83838,2.34,2.03854,0.502172
1.85859,2.34,2.05345,0.495637
1.87879,2.34,2.06918,0.489749
1.89899,2.34,2.08571,0.484531
1.91919,2.34,2.10305,0.48
1.93939,2.34,2.12119,0.476174
1.9596,2.34,2.14013,0.473069
1.9798,2.34,2.15987,0.4707
2,2.34,2.18043,0.469081
0,2.36,2.97299,0.394516
0.020202,2.36,2.90855,0.406299
0.040404,2.36,2.84536,0.420664
0.0606061,2.36,2.78356,0.437639
0.0808081,2.36,2.72332,0.457222
0.10101,2.36,2.66479,0.479376
0.121212,2.36,2.60814,0.504034
0.141414,2.36,2.55353,0.531098
0.161616,2.36,2.50114,0.560436
0.181818,2.36,2.45114,0.591888
0.20202,2.36,2.40371,0.625257
0.222222,2.36,2.35903,0.66032
0.242424,2.36,2.31729,0.696818
0.262626,2.36,2.38389,0.467129
0.282828,2.36,2.38875,0.503128
0.30303,2.36,2.39434,0.553916
0.323232,2.36,1.91037,0.606451
0.343434,2.36,1.73213,0.586957
0.363636,2.36,1.57607,0.572101
0.383838,2.36,1.44939,0.562116
0.40404,2.36,1.35765,0.557152
0.424242,2.36,1.30483,0.557275
0.444444,2.36,1.29329,0.56247
0.464646,2.36,1.32377,0.572637
0.484848,2.36,1.39544,0.587595
0.505051,2.36,1.50583,0.607079
0.525253,2.36,1.65088,0.630742
0.545455,2.36,1.82492,0.658153
0.565657,2.36,2.02067,0.688799
0.585859,2.36,2.22925,0.722085
0.606061,2.36,2.53168,0.831996
0.626263,2.36,2.60658,0.921412
0.646465,2.36,4.52325,1.80963
0.666667,2.36,4.51624,1.69057
0.686869,2.36,4.62787,1.59919
0.707071,2.36,4.85689,1.95784
0.727273,2.36,5.15649,2.38775
0.747475,2.36,5.51493,2.86059
0.767677,2.36,5.92235,3.35806
0.787879,2.36,5.93516,3.23386
0.808081,2.36,6.40423,3.61856
0.828283,2.36,6.89902,4.01685
0.848485,2.36,4.33156,4.25464
0.868687,2.36,4.5579,4.61514
0.888889,2.36,5.39375,5.50054
0.909091,2.36,5.00944,5.06687
0.929293,2.36,4.64637,4.64227
0.949495,2.36,4.31094,4.23093
0.969697,2.36,4.0103,3.83757
0.989899,2.36,3.75232,3.46751
1.0101,2.36,2.60936,2.69541
1.0303,2.36,2.56942,2.72749
1.05051,2.36,1.90044,1.90376
1.07071,2.36,1.87666,1.83504
1.09091,2.36,1.85473,1.7684
1.11111,2.36,1.83474,1.704
1.13131,2.36,3.07841,2.30558
1.15152,2.36,2.94587,2.08408
1.17172,2.36,2.94137,2.05107
1.19192,2.36,3.17308,1.96593
1.21212,2.36,5.74515,3.04846
1.23232,2.36,4.81187,2.35195
1.25253,2.36,4.07183,1.85544
1.27273,2.36,3.5788,1.63253
1.29293,2.36,3.48371,1.82317
1.31313,2.36,2.92636,1.588
1.33333,2.36,2.73945,1.62809
1.35354,2.36,2.49894,1.57005
1.37374,2.36,2.32094,1.53444
1.39394,2.36,2.20779,1.52195
1.41414,2.36,1.72144,1.16961
1.43434,2.36,1.57535,1.1019
1.45455,2.36,1.4744,1.03827
1.47475,2.36,1.42474,0.979469
1.49495,2.36,1.43122,0.92638
1.51515,2.36,1.49737,0.879994
1.53535,2.36,1.62741,0.929563
1.55556,2.36,1.68923,0.896075
1.57576,2.36,1.7693,0.864152
1.59596,2.36,1.86451,0.833985
1.61616,2.36,1.97221,0.805778
1.63636,2.36,2.03513,0.435085
1.65657,2.36,2.06709,0.434075
1.67677,2.36,2.09992,0.42876
1.69697,2.36,2.1336,0.418864
1.71717,2.36,2.16806,0.40417
1.73737,2.36,2.20329,0.384511
1.75758,2.36,2.0057,0.526062
1.77778,2.36,2.01937,0.517524
1.79798,2.36,2.03377,0.509613
1.81818,2.36,2.04891,0.502357
1.83838,2.36,2.06476,0.495781
1.85859,2.36,2.08131,0.489909
1.87879,2.36,2.09856,0.484766
1.89899,2.36,2.1165,0.480373
1.91919,2.36,2.13513,0.476749
1.93939,2.36,2.15445,0.473915
1.9596,2.36,2.17445,0.471886
1.9798,2.36,2.19514,0.47068
2,2.36,2.21652,0.470311
0,2.38,2.91926,0.403727
0.020202,2.38,2.85277,0.411966
0.040404,2.38,2.7873,0.422871
0.0606061,2.38,2.72302,0.436521
0.0808081,2.38,2.66009,0.452963
0.10101,2.38,2.59868,0.472211
0.121212,2.38,2.53898,0.49425
0.141414,2.38,2.48117,0.519029
0.161616,2.38,2.42542,0.54647
0.181818,2.38,2.37192,0.576461
0.20202,2.38,2.32086,0.608856
0.222222,2.38,2.27244,0.643482
0.242424,2.38,2.29482,0.380049
0.262626,2.38,2.29756,0.396666
0.282828,2.38,2.30096,0.425053
0.30303,2.38,2.30504,0.466974
0.323232,2.38,1.93204,0.58697
0.343434,2.38,1.74403,0.566439
0.363636,2.38,1.57494,0.550119
0.383838,2.38,1.43271,0.53829
0.40404,2.38,1.32362,0.531148
0.424242,2.38,1.25238,0.528808
0.444444,2.38,1.22208,0.5313
0.464646,2.38,1.2342,0.538573
0.484848,2.38,1.28863,0.55049
0.505051,2.38,1.38362,0.566836
0.525253,2.38,1.51585,0.587308
0.545455,2.38,1.68038,0.611524
0.565657,2.38,1.87066,0.639018
0.585859,2.38,2.07853,0.669241
0.606061,2.38,2.28595,0.750546
0.626263,2.38,2.37311,0.839524
0.646465,2.38,2.45541,0.928099
0.666667,2.38,4.12471,1.4767
0.686869,2.38,4.10293,1.39802
0.707071,2.38,4.07341,1.35577
0.727273,2.38,4.28886,1.50277
0.747475,2.38,4.51027,1.84507
0.767677,2.38,4.80138,2.25838
0.787879,2.38,5.14975,2.71305
0.808081,2.38,5.54474,3.18945
0.828283,2.38,5.97759,3.67798
0.848485,2.38,6.44136,4.17903
0.868687,2.38,6.56278,6.68286
0.888889,2.38,6.18182,6.2692
0.909091,2.38,5.81263,5.86014
0.929293,2.38,5.45754,5.45657
0.949495,2.38,5.11954,5.05989
0.969697,2.38,4.80235,4.67208
0.989899,2.38,4.51039,4.29565
1.0101,2.38,4.24875,3.93367
1.0303,2.38,2.19642,2.21632
1.05051,2.38,2.18778,2.31882
1.07071,2.38,2.13349,2.21211
1.09091,2.38,2.0819,2.108
1.11111,2.38,2.03326,2.00677
1.13131,2.38,3.5166,2.52417
1.15152,2.38,2.67499,2.27506
1.17172,2.38,2.77824,1.99423
1.19192,2.38,3.00158,1.83855
1.21212,2.38,3.94391,1.76557
1.23232,2.38,3.26599,1.3157
1.25253,2.38,2.8997,1.28928
1.27273,2.38,3.12516,1.66655
1.29293,2.38,3.08023,1.60784
1.31313,2.38,2.55767,1.45402
1.33333,2.38,2.30583,1.39887
1.35354,2.38,2.08366,1.35152
1.37374,2.38,2.13492,1.49456
1.39394,2.38,2.09146,1.50507
1.41414,2.38,2.11044,1.53597
1.43434,2.38,1.37869,1.02039
1.45455,2.38,1.31131,0.962304
1.47475,2.38,1.30288,0.9095
1.49495,2.38,1.45298,0.959214
1.51515,2.38,1.49206,0.925689
1.53535,2.38,1.55333,0.893373
1.55556,2.38,1.63309,0.862421
1.57576,2.38,1.72813,0.832999
1.59596,2.38,1.83572,0.805285
1.61616,2.38,1.95363,0.779469
1.63636,2.38,2.03654,0.388373
1.65657,2.38,2.06941,0.390036
1.67677,2.38,2.10304,0.388857
1.69697,2.38,2.13737,0.38451
1.71717,2.38,2.17237,0.37672
1.73737,2.38,2.20802,0.365267
1.75758,2.38,2.24428,0.349983
1.77778,2.38,2.04018,0.508031
1.79798,2.38,2.0564,0.500592
1.81818,2.38,2.07324,0.493888
1.83838,2.38,2.09067,0.487948
1.85859,2.38,2.10869,0.482797
1.87879,2.38,2.1273,0.478459
1.89899,2.38,2.14648,0.474958
1.91919,2.38,2.16623,0.472314
1.93939,2.38,2.18655,0.470549
1.9596,2.38,2.20745,0.469682
1.9798,2.38,2.22892,0.469728
2,2.38,2.25097,0.470705
0,2.4,2.85762,0.412327
0.020202,2.4,2.78904,0.416959
0.040404,2.4,2.72126,0.424346
0.0606061,2.4,2.65446,0.434615
0.0808081,2.4,2.58881,0.447865
0.10101,2.4,2.52451,0.46416
0.121212,2.4,2.46175,0.483534
0.141414,2.4,2.40071,0.505989
0.161616,2.4,2.34159,0.531494
0.181818,2.4,2.28459,0.559989
0.20202,2.4,2.22991,0.59138
0.222222,2.4,2.20953,0.312567
0.242424,2.4,2.21053,0.313419
0.262626,2.4,2.21213,0.323328
0.282828,2.4,2.21434,0.343901
0.30303,2.4,2.21718,0.376801
0.323232,2.4,2.22065,0.423754
0.343434,2.4,1.76202,0.546692
0.363636,2.4,1.58058,0.529108
0.383838,2.4,1.42328,0.515616
0.40404,2.4,1.29716,0.506461
0.424242,2.4,1.20762,0.501803
0.444444,2.4,1.15851,0.501719
0.464646,2.4,1.15203,0.506204
0.484848,2.4,1.18878,0.515171
0.505051,2.4,1.26777,0.528449
0.525253,2.4,1.3864,0.545784
0.545455,2.4,1.54044,0.56684
0.565657,2.4,1.72409,0.591197
0.585859,2.4,1.92991,0.618353
0.606061,2.4,2.03838,0.687446
0.626263,2.4,2.13317,0.775811
0.646465,2.4,2.22352,0.864113
0.666667,2.4,3.74508,1.19125
0.686869,2.4,3.71114,1.13292
0.707071,2.4,3.67604,1.09658
0.727273,2.4,3.63889,1.08586
0.747475,2.4,3.59953,1.10245
0.767677,2.4,3.88733,1.34752
0.787879,2.4,4.09579,1.66899
0.808081,2.4,4.37515,2.06481
0.828283,2.4,4.7122,2.50398
0.848485,2.4,5.09558,2.96556
0.868687,2.4,6.39137,6.48191
0.888889,2.4,6.02407,6.08497
0.909091,2.4,5.666,5.69097
0.929293,2.4,5.31876,5.30013
0.949495,2.4,4.98463,4.9132
0.969697,2.4,4.66659,4.53149
0.989899,2.4,4.42882,4.26379
1.0101,2.4,4.44431,4.29068
1.0303,2.4,2.22115,2.33977
1.05051,2.4,2.15749,2.22889
1.07071,2.4,2.09844,2.11985
1.09091,2.4,2.04441,2.01295
1.11111,2.4,1.99582,1.90856
1.13131,2.4,1.931,1.75102
1.15152,2.4,2.50029,2.30213
1.17172,2.4,2.55822,1.92686
1.19192,2.4,2.77286,1.68599
1.21212,2.4,2.45052,0.891796
1.23232,2.4,2.30143,1.03356
1.25253,2.4,2.77876,1.58375
1.27273,2.4,2.72708,1.4854
1.29293,2.4,2.68818,1.41056
1.31313,2.4,2.20502,1.33981
1.33333,2.4,1.98493,1.30148
1.35354,2.4,1.8039,1.27133
1.37374,2.4,1.67254,1.24993
1.39394,2.4,1.60115,1.23776
1.41414,2.4,2.14878,1.56372
1.43434,2.4,1.18955,0.937349
1.45455,2.4,1.30564,0.983089
1.47475,2.4,1.3177,0.950072
1.49495,2.4,1.35648,0.918001
1.51515,2.4,1.4177,0.886994
1.53535,2.4,1.4976,0.857178
1.55556,2.4,1.59288,0.828695
1.57576,2.4,1.70073,0.801696
1.59596,2.4,1.81883,0.776347
1.61616,2.4,1.94534,0.752824
1.63636,2.4,2.04302,0.338114
1.65657,2.4,2.07641,0.340105
1.67677,2.4,2.11043,0.340666
1.69697,2.4,2.14505,0.339412
1.71717,2.4,2.18023,0.336015
1.73737,2.4,2.21595,0.3302
1.75758,2.4,2.25217,0.321745
1.77778,2.4,2.28887,0.310484
1.79798,2.4,2.32601,0.296302
1.81818,2.4,2.09771,0.483973
1.83838,2.4,2.11656,0.478723
1.85859,2.4,2.13588,0.474353
1.87879,2.4,2.15567,0.470887
1.89899,2.4,2.17593,0.46835
1.91919,2.4,2.19664,0.466765
1.93939,2.4,2.21782,0.466153
1.9596,2.4,2.23945,0.466535
1.9798,2.4,2.26155,0.467929
2,2.4,2.28411,0.470352
0,2.42,2.7884,0.420559
0.020202,2.42,2.71766,0.421553
0.040404,2.42,2.64751,0.425393
0.0606061,2.42,2.57814,0.432257
0.0808081,2.42,2.50975,0.442293
0.10101,2.42,2.44252,0.455617
0.121212,2.42,2.37666,0.472312
0.141414,2.42,2.31238,0.492431
0.161616,2.42,2.24987,0.515994
0.181818,2.42,2.18936,0.542989
0.20202,2.42,2.12729,0.267456
0.222222,2.42,2.12693,0.255818
0.242424,2.42,2.1271,0.250829
0.262626,2.42,2.12782,0.253938
0.282828,2.42,2.12909,0.266652
0.30303,2.42,2.13095,0.290539
0.323232,2.42,2.13339,0.327224
0.343434,2.42,1.78644,0.526784
0.363636,2.42,1.59323,0.508138
0.383838,2.42,1.42127,0.493169
0.40404,2.42,1.27832,0.482165
0.424242,2.42,1.17053,0.475336
0.444444,2.42,1.10245,0.472804
0.464646,2.42,1.07703,0.474614
0.484848,2.42,1.09561,0.480722
0.505051,2.42,1.1579,0.491006
0.525253,2.42,1.26204,0.505258
0.545455,2.42,1.40454,0.52319
0.565657,2.42,1.58032,0.544429
0.585859,2.42,1.69529,0.554765
0.606061,2.42,1.79861,0.641574
0.626263,2.42,1.89697,0.729182
0.646465,2.42,1.99138,0.817057
0.666667,2.42,2.08276,0.904822
0.686869,2.42,3.33062,0.841724
0.707071,2.42,3.282,0.83594
0.727273,2.42,3.23799,0.842893
0.747475,2.42,3.19691,0.867712
0.767677,2.42,3.15785,0.913596
0.787879,2.42,3.12064,0.981809
0.808081,2.42,3.42387,1.13679
0.828283,2.42,3.6132,1.43115
0.848485,2.42,3.87665,1.80674
0.868687,2.42,6.10934,6.18884
0.888889,2.42,5.75768,5.81134
0.909091,2.42,5.41346,5.43588
0.929293,2.42,5.07755,5.06201
0.949495,2.42,4.31202,4.23345
0.969697,2.42,4.33758,4.26701
0.989899,2.42,4.36328,4.3006
1.0101,2.42,4.3891,4.33423
1.0303,2.42,4.41504,4.36787
1.05051,2.42,2.16709,2.33149
1.07071,2.42,2.08786,2.20649
1.09091,2.42,2.01344,2.08297
1.11111,2.42,1.94436,1.96124
1.13131,2.42,1.85287,1.79477
1.15152,2.42,1.77974,1.7297
1.17172,2.42,2.27618,1.85682
1.19192,2.42,2.48515,1.51128
1.21212,2.42,1.79472,0.903009
1.23232,2.42,2.46731,1.59297
1.25253,2.42,2.3981,1.45444
1.27273,2.42,2.34286,1.33435
1.29293,2.42,2.08944,1.27857
1.31313,2.42,1.87332,1.2496
1.33333,2.42,1.69595,1.22843
1.35354,2.42,1.56854,1.2155
1.37374,2.42,1.50201,1.21115
1.39394,2.42,1.50701,1.2157
1.41414,2.42,1.29133,1.0729
1.43434,2.42,1.16992,0.968414
1.45455,2.42,1.18194,0.937024
1.47475,2.42,1.22098,0.906488
1.49495,2.42,1.28268,0.876897
1.51515,2.42,1.36319,0.848355
1.53535,2.42,1.45914,0.820977
1.55556,2.42,1.56762,0.794889
1.57576,2.42,1.68623,0.77023
1.59596,2.42,1.81306,0.747151
1.61616,2.42,1.94666,0.725816
1.63636,2.42,2.05394,0.286738
1.65657,2.42,2.08748,0.287189
1.67677,2.42,2.12155,0.287562
