Distance[um],dz[um],Mag_Ey_um,Mag_Ey_um
0.606061,1.54,0.744895,0.718123
0.626263,1.54,0.6897,0.809911
0.646465,1.54,0.635641,0.91107
0.666667,1.54,0.583567,1.01212
0.686869,1.54,0.534456,1.10157
0.707071,1.54,0.489411,1.16588
0.727273,1.54,0.435718,1.14701
0.747475,1.54,0.444241,1.21423
0.767677,1.54,0.485795,1.28698
0.787879,1.54,0.552185,1.36345
0.808081,1.54,0.636474,1.44242
0.828283,1.54,0.7094,1.49762
0.848485,1.54,0.744954,1.50006
0.868687,1.54,0.779628,1.49745
0.888889,1.54,0.811532,1.48964
0.909091,1.54,0.807297,1.42265
0.929293,1.54,0.77476,1.32649
0.949495,1.54,0.740268,1.23464
0.969697,1.54,0.116615,0.456518
0.989899,1.54,0.090731,0.478553
1.0101,1.54,0.143814,0.602314
1.0303,1.54,0.248148,0.785667
1.05051,1.54,0.521953,1.19583
1.07071,1.54,0.590393,1.36421
1.09091,1.54,0.655099,1.52014
1.11111,1.54,0.71782,1.66609
1.13131,1.54,0.683574,1.63544
1.15152,1.54,0.651077,1.67172
1.17172,1.54,0.624427,1.69477
1.19192,1.54,0.60678,1.70482
1.21212,1.54,0.601402,1.70222
1.23232,1.54,0.611669,1.68744
1.25253,1.54,0.538928,1.73222
1.27273,1.54,0.353342,1.37003
1.29293,1.54,0.443157,1.32177
1.31313,1.54,0.541929,1.26546
1.33333,1.54,0.645237,1.20439
1.35354,1.54,0.749382,1.1417
1.37374,1.54,0.851386,1.0804
1.39394,1.54,0.948997,1.02334
1.41414,1.54,1.04068,0.973248
1.43434,1.54,1.12563,0.932698
1.45455,1.54,1.20376,0.904125
1.47475,1.54,1.27569,0.88982
1.49495,1.54,1.3428,0.891932
1.51515,1.54,1.40716,0.91247
1.53535,1.54,1.57433,1.08774
1.55556,1.54,1.60767,1.17703
1.57576,1.54,1.63767,1.27709
1.59596,1.54,1.66494,1.38567
1.61616,1.54,1.69016,1.50039
1.63636,1.54,1.71409,1.61874
1.65657,1.54,1.52044,1.37446
1.67677,1.54,1.49354,1.37702
1.69697,1.54,1.46202,1.37471
1.71717,1.54,1.42407,1.36628
1.73737,1.54,1.37867,1.35082
1.75758,1.54,1.32559,1.32771
1.77778,1.54,1.26539,1.29667
1.79798,1.54,1.1994,1.25773
1.81818,1.54,1.12976,1.21126
1.83838,1.54,1.0594,1.15791
1.85859,1.54,0.992008,1.09868
1.87879,1.54,0.932095,1.03489
1.89899,1.54,0.884943,0.968155
1.91919,1.54,0.856623,0.900434
1.93939,1.54,0.853999,0.833992
1.9596,1.54,0.240521,0.222916
1.9798,1.54,0.12311,0.11519
2,1.54,0,0
0,1.56,0,0
0.020202,1.56,0.0505111,0.101405
0.040404,1.56,0.100231,0.198126
0.0606061,1.56,0.149253,0.290155
0.0808081,1.56,0.648398,0.783999
0.10101,1.56,0.669574,0.823824
0.121212,1.56,0.691521,0.861384
0.141414,1.56,0.713927,0.896103
0.161616,1.56,0.736508,0.927457
0.181818,1.56,0.759012,0.954975
0.20202,1.56,1.20534,1.21904
0.222222,1.56,1.24535,1.23095
0.242424,1.56,1.27919,1.23567
0.262626,1.56,1.30594,1.23322
0.282828,1.56,1.32493,1.22374
0.30303,1.56,1.33576,1.20743
0.323232,1.56,1.33832,1.18459
0.343434,1.56,1.33273,1.15559
0.363636,1.56,1.3194,1.1209
0.383838,1.56,1.29901,1.08107
0.40404,1.56,1.27249,1.03672
0.424242,1.56,1.20142,0.969982
0.444444,1.56,1.10007,0.8513
0.464646,1.56,1.00366,0.753875
0.484848,1.56,0.912095,0.67761
0.505051,1.56,0.825454,0.622231
0.525253,1.56,0.743985,0.587287
0.545455,1.56,0.66811,0.57215
0.565657,1.56,0.598425,0.576017
0.585859,1.56,0.535699,0.597908
0.606061,1.56,0.480876,0.636666
0.626263,1.56,0.636791,0.831034
0.646465,1.56,0.589224,0.931696
0.666667,1.56,0.544141,1.03011
0.686869,1.56,0.502561,1.11457
0.707071,1.56,0.465631,1.17131
0.727273,1.56,0.414091,1.14815
0.747475,1.56,0.434669,1.21151
0.767677,1.56,0.483248,1.27974
0.787879,1.56,0.552304,1.35131
0.808081,1.56,0.680902,1.46345
0.828283,1.56,0.712638,1.46144
0.848485,1.56,0.742172,1.45418
0.868687,1.56,0.767865,1.44137
0.888889,1.56,0.788202,1.42316
0.909091,1.56,0.760967,1.33323
0.929293,1.56,0.713729,1.22711
0.949495,1.56,0.663449,1.12759
0.969697,1.56,0.61176,1.0406
0.989899,1.56,0.0995158,0.492081
1.0101,1.56,0.134091,0.587713
1.0303,1.56,0.241255,0.758486
1.05051,1.56,0.454597,1.05987
1.07071,1.56,0.532229,1.23338
1.09091,1.56,0.607696,1.3968
1.11111,1.56,0.680361,1.55013
1.13131,1.56,0.698234,1.56002
1.15152,1.56,0.667286,1.6058
1.17172,1.56,0.638705,1.63784
1.19192,1.56,0.614748,1.65632
1.21212,1.56,0.597781,1.66147
1.23232,1.56,0.590279,1.6537
1.25253,1.56,0.651726,1.68811
1.27273,1.56,0.27648,1.35782
1.29293,1.56,0.373833,1.32926
1.31313,1.56,0.477888,1.28772
1.33333,1.56,0.584509,1.23677
1.35354,1.56,0.690283,1.17985
1.37374,1.56,0.792518,1.12023
1.39394,1.56,0.889245,1.06105
1.41414,1.56,0.979219,1.00532
1.43434,1.56,1.06191,0.955887
1.45455,1.56,1.13753,0.915471
1.47475,1.56,1.20698,0.886644
1.49495,1.56,1.27192,0.871835
1.51515,1.56,1.3347,0.873331
1.53535,1.56,1.52804,1.0435
1.55556,1.56,1.56077,1.11967
1.57576,1.56,1.58976,1.20728
1.59596,1.56,1.61559,1.30441
1.61616,1.56,1.63892,1.40903
1.63636,1.56,1.66047,1.51898
1.65657,1.56,1.48383,1.32202
1.67677,1.56,1.45651,1.32115
1.69697,1.56,1.42499,1.3158
1.71717,1.56,1.38728,1.30467
1.73737,1.56,1.34216,1.28677
1.75758,1.56,1.28921,1.26143
1.77778,1.56,1.22879,1.22829
1.79798,1.56,1.16206,1.18733
1.81818,1.56,1.09095,1.13883
1.83838,1.56,1.0182,1.08341
1.85859,1.56,0.947327,1.02199
1.87879,1.56,0.882631,0.955818
1.89899,1.56,0.829208,0.886455
1.91919,1.56,0.79294,0.815789
1.93939,1.56,0.780497,0.746023
1.9596,1.56,0.799337,0.679681
1.9798,1.56,0.857708,0.619604
2,1.56,0,0
0,1.58,0,0
0.020202,1.58,0.0494622,0.102904
0.040404,1.58,0.0979741,0.201122
0.0606061,1.58,0.145625,0.294648
0.0808081,1.58,0.192499,0.383478
0.10101,1.58,0.64957,0.808706
0.121212,1.58,0.670434,0.850475
0.141414,1.58,0.69164,0.889116
0.161616,1.58,0.712908,0.924128
0.181818,1.58,0.733982,0.955064
0.20202,1.58,0.75464,0.981527
0.222222,1.58,0.774687,1.00317
0.242424,1.58,0.793956,1.01972
0.262626,1.58,1.24219,1.2087
0.282828,1.58,1.25922,1.20165
0.30303,1.58,1.26771,1.18786
0.323232,1.58,1.26761,1.16766
0.343434,1.58,1.25916,1.1415
0.363636,1.58,1.24283,1.10987
0.383838,1.58,1.21938,1.07337
0.40404,1.58,1.18984,1.03268
0.424242,1.58,1.12005,0.973897
0.444444,1.58,1.01991,0.865232
0.464646,1.58,0.922632,0.776657
0.484848,1.58,0.82876,0.70803
0.505051,1.58,0.738999,0.659029
0.525253,1.58,0.654229,0.629159
0.545455,1.58,0.575504,0.617744
0.565657,1.58,0.504053,0.623936
0.585859,1.58,0.441276,0.646707
0.606061,1.58,0.388748,0.684855
0.626263,1.58,0.348218,0.736998
0.646465,1.58,0.549932,0.954768
0.666667,1.58,0.512656,1.05009
0.686869,1.58,0.479488,1.12909
0.707071,1.58,0.451617,1.1778
0.727273,1.58,0.400995,1.15129
0.747475,1.58,0.432443,1.21061
0.767677,1.58,0.486894,1.27423
0.787879,1.58,0.661968,1.44299
0.808081,1.58,0.692424,1.43733
0.828283,1.58,0.719286,1.42621
0.848485,1.58,0.741169,1.40915
0.868687,1.58,0.756809,1.38614
0.888889,1.58,0.765064,1.35769
0.909091,1.58,0.714638,1.24484
0.929293,1.58,0.652754,1.12962
0.949495,1.58,0.586878,1.0242
0.969697,1.58,0.518416,0.936963
0.989899,1.58,0.113286,0.51341
1.0101,1.58,0.126778,0.57877
1.0303,1.58,0.317741,0.759409
1.05051,1.58,0.394106,0.933686
1.07071,1.58,0.479144,1.10792
1.09091,1.58,0.564774,1.27612
1.11111,1.58,0.647972,1.43583
1.13131,1.58,0.730771,1.58814
1.15152,1.58,0.695839,1.53989
1.17172,1.58,0.668833,1.58101
1.19192,1.58,0.643267,1.60806
1.21212,1.58,0.620609,1.62121
1.23232,1.58,0.651053,1.64911
1.25253,1.58,0.644005,1.66586
1.27273,1.58,0.682853,1.7262
1.29293,1.58,0.703095,1.7158
1.31313,1.58,0.415006,1.29876
1.33333,1.58,0.524556,1.26223
1.35354,1.58,0.631714,1.21496
1.37374,1.58,0.734075,1.16052
1.39394,1.58,0.829955,1.10232
1.41414,1.58,0.918393,1.04365
1.43434,1.58,0.99915,0.987634
1.45455,1.58,1.07271,0.937278
1.47475,1.58,1.14028,0.895432
1.49495,1.58,1.20378,0.864805
1.51515,1.58,1.44497,0.955361
1.53535,1.58,1.48178,1.00503
1.55556,1.58,1.51396,1.06795
1.57576,1.58,1.542,1.14268
1.59596,1.58,1.56645,1.22767
1.61616,1.58,1.58796,1.32123
1.63636,1.58,1.6072,1.42153
1.65657,1.58,1.62496,1.52662
1.67677,1.58,1.41999,1.2674
1.69697,1.58,1.38832,1.25887
1.71717,1.58,1.35072,1.24487
1.73737,1.58,1.30579,1.22437
1.75758,1.58,1.25291,1.19662
1.77778,1.58,1.19225,1.16121
1.79798,1.58,1.12477,1.11805
1.81818,1.58,1.05223,1.06735
1.83838,1.58,0.977156,1.00967
1.85859,1.58,0.902885,0.94586
1.87879,1.58,0.833526,0.877108
1.89899,1.58,0.773982,0.804913
1.91919,1.58,0.729946,0.731094
1.93939,1.58,0.707894,0.657792
1.9596,1.58,0.715095,0.587465
1.9798,1.58,0.131039,0.0720231
2,1.58,0,0
0,1.6,0,0
0.020202,1.6,0.0485659,0.104424
0.040404,1.6,0.0960327,0.204163
0.0606061,1.6,0.142486,0.299209
0.0808081,1.6,0.188005,0.389559
0.10101,1.6,0.23267,0.475208
0.121212,1.6,0.650216,0.841039
0.141414,1.6,0.670218,0.88345
0.161616,1.6,0.690201,0.92198
0.181818,1.6,0.709913,0.956203
0.20202,1.6,0.729132,0.985747
0.222222,1.6,0.747662,1.01029
0.242424,1.6,0.76534,1.02957
0.262626,1.6,0.782028,1.04337
0.282828,1.6,0.797621,1.05152
0.30303,1.6,1.19978,1.17508
0.323232,1.6,1.19714,1.15747
0.343434,1.6,1.18597,1.1341
0.363636,1.6,1.16683,1.10551
0.383838,1.6,1.14056,1.07236
0.40404,1.6,1.10827,1.03536
0.424242,1.6,1.04021,0.983847
0.444444,1.6,0.94177,0.884829
0.464646,1.6,0.844059,0.804569
0.484848,1.6,0.748239,0.742875
0.505051,1.6,0.65565,0.699381
0.525253,1.6,0.567804,0.673544
0.545455,1.6,0.486388,0.664645
0.565657,1.6,0.413262,0.671787
0.585859,1.6,0.350459,0.693897
0.606061,1.6,0.300184,0.729725
0.626263,1.6,0.264819,0.777845
0.646465,1.6,0.246916,0.836655
0.666667,1.6,0.490356,1.07196
0.686869,1.6,0.466557,1.14505
0.707071,1.6,0.448766,1.18527
0.727273,1.6,0.397563,1.15644
0.747475,1.6,0.43856,1.21157
0.767677,1.6,0.6523,1.43485
0.787879,1.6,0.683387,1.42646
0.808081,1.6,0.709419,1.41239
0.828283,1.6,0.729265,1.39197
0.848485,1.6,0.741914,1.36503
0.868687,1.6,0.746477,1.33189
0.888889,1.6,0.742184,1.29339
0.909091,1.6,0.668322,1.15777
0.929293,1.6,0.591832,1.03456
0.949495,1.6,0.510539,0.925241
0.969697,1.6,0.425624,0.840679
0.989899,1.6,0.339624,0.794031
1.0101,1.6,0.223372,0.517074
1.0303,1.6,0.267868,0.658475
1.05051,1.6,0.34289,0.820046
1.07071,1.6,0.432915,0.989784
1.09091,1.6,0.527473,1.15923
1.11111,1.6,0.621155,1.32348
1.13131,1.6,0.713605,1.48116
1.15152,1.6,0.735572,1.47401
1.17172,1.6,0.713039,1.52429
1.19192,1.6,0.689961,1.56007
1.21212,1.6,0.666904,1.58143
1.23232,1.6,0.705904,1.62583
1.25253,1.6,0.681972,1.64732
1.27273,1.6,0.700652,1.70841
1.29293,1.6,0.674382,1.69778
1.31313,1.6,0.678058,1.67928
1.33333,1.6,0.465207,1.27652
1.35354,1.6,0.573608,1.24336
1.37374,1.6,0.676094,1.19814
1.39394,1.6,0.771266,1.14457
1.41414,1.6,0.858447,1.08621
1.43434,1.6,0.937684,1.02647
1.45455,1.6,1.00975,0.968624
1.47475,1.6,1.07612,0.915816
1.49495,1.6,1.13903,0.871031
1.51515,1.6,1.39888,0.936317
1.53535,1.6,1.43556,0.972916
1.55556,1.6,1.46724,1.02253
1.57576,1.6,1.49439,1.08408
1.59596,1.6,1.51754,1.15634
1.61616,1.6,1.53729,1.23796
1.63636,1.6,1.55431,1.32748
1.65657,1.6,1.56935,1.42327
1.67677,1.6,1.38394,1.21603
1.69697,1.6,1.352,1.20416
1.71717,1.6,1.31442,1.18716
1.73737,1.6,1.26961,1.1639
1.75758,1.6,1.21676,1.13359
1.77778,1.6,1.15584,1.09575
1.79798,1.6,1.08764,1.05021
1.81818,1.6,1.01372,0.997147
1.83838,1.6,0.936407,0.937026
1.85859,1.6,0.85885,0.870649
1.87879,1.6,0.784971,0.799132
1.89899,1.6,0.719479,0.723913
1.91919,1.6,0.667875,0.646747
1.93939,1.6,0.370114,0.209283
1.9596,1.6,0.251875,0.143731
1.9798,1.6,0.128506,0.0739772
2,1.6,0,0
0,1.62,0,0
0.020202,1.62,0.0478202,0.105967
0.040404,1.62,0.0944031,0.207247
0.0606061,1.62,0.13983,0.303836
0.0808081,1.62,0.184177,0.395729
0.10101,1.62,0.227519,0.482923
0.121212,1.62,0.269924,0.565412
0.141414,1.62,0.650017,0.879104
0.161616,1.62,0.66877,0.92101
0.181818,1.62,0.687212,0.958391
0.20202,1.62,0.705118,0.990896
0.222222,1.62,0.722296,1.01823
0.242424,1.62,0.738582,1.04014
0.262626,1.62,0.753839,1.05645
0.282828,1.62,0.767964,1.06701
0.30303,1.62,0.780877,1.07174
0.323232,1.62,0.792532,1.0706
0.343434,1.62,1.11336,1.13346
0.363636,1.62,1.09162,1.10788
0.383838,1.62,1.06279,1.07805
0.40404,1.62,1.02804,1.04475
0.424242,1.62,0.962218,0.999763
0.444444,1.62,0.866063,0.90983
0.464646,1.62,0.768423,0.837152
0.484848,1.62,0.671096,0.781493
0.505051,1.62,0.576055,0.74244
0.525253,1.62,0.485442,0.719405
0.545455,1.62,0.401577,0.71162
0.565657,1.62,0.32695,0.718143
0.585859,1.62,0.264228,0.737855
0.606061,1.62,0.216247,0.769461
0.626263,1.62,0.18602,0.811486
0.646465,1.62,0.176733,0.862284
0.666667,1.62,0.191743,0.920026
0.686869,1.62,0.465186,1.16233
0.707071,1.62,0.458573,1.19358
0.727273,1.62,0.405013,1.16363
0.747475,1.62,0.653396,1.43744
0.767677,1.62,0.686399,1.4274
0.787879,1.62,0.712817,1.41142
0.808081,1.62,0.731772,1.38867
0.828283,1.62,0.742508,1.35878
0.848485,1.62,0.744388,1.32193
0.868687,1.62,0.736896,1.27876
0.888889,1.62,0.708042,1.21009
0.909091,1.62,0.622033,1.07236
0.929293,1.62,0.530964,0.942505
0.949495,1.62,0.378071,0.770285
0.969697,1.62,0.199251,0.629767
0.989899,1.62,0.104238,0.561462
1.0101,1.62,0.290708,0.5723
1.0303,1.62,0.471572,0.63427
1.05051,1.62,0.303513,0.722039
1.07071,1.62,0.395468,0.881237
1.09091,1.62,0.497086,1.04759
1.11111,1.62,0.600567,1.21372
1.13131,1.62,0.703172,1.3758
1.15152,1.62,0.785192,1.40816
1.17172,1.62,0.769427,1.46766
1.19192,1.62,0.752327,1.51232
1.21212,1.62,0.818718,1.56306
1.23232,1.62,0.789953,1.60567
1.25253,1.62,0.757154,1.63265
1.27273,1.62,0.771362,1.69775
1.29293,1.62,0.715276,1.68788
1.31313,1.62,0.674643,1.66862
1.33333,1.62,0.660311,1.64149
1.35354,1.62,0.515978,1.2609
1.37374,1.62,0.61869,1.22951
1.39394,1.62,0.713395,1.18477
1.41414,1.62,0.799702,1.13052
1.43434,1.62,0.877942,1.07046
1.45455,1.62,0.94917,1.00814
1.47475,1.62,1.01516,0.946982
1.49495,1.62,1.31048,0.913235
1.51515,1.62,1.3528,0.923968
1.53535,1.62,1.38939,0.947822
1.55556,1.62,1.42064,0.984186
1.57576,1.62,1.44696,1.03232
1.59596,1.62,1.46887,1.09134
1.61616,1.62,1.48695,1.16026
1.63636,1.62,1.50183,1.23794
1.65657,1.62,1.51424,1.32312
1.67677,1.62,1.34834,1.16733
1.69697,1.62,1.31602,1.152
1.71717,1.62,1.27838,1.13185
1.73737,1.62,1.23364,1.1057
1.75758,1.62,1.1808,1.07268
1.77778,1.62,1.11965,1.03225
1.79798,1.62,1.05077,0.98419
1.81818,1.62,0.97553,0.92859
1.83838,1.62,0.896084,0.865866
1.85859,1.62,0.815375,0.79675
1.87879,1.62,0.737138,0.722295
1.89899,1.62,0.66589,0.643873
1.91919,1.62,0.473131,0.278488
1.93939,1.62,0.362528,0.215154
1.9596,1.62,0.246813,0.147643
1.9798,1.62,0.125973,0.0759314
2,1.62,0,0
0,1.64,0,0
0.020202,1.64,0.047223,0.10753
0.040404,1.64,0.093081,0.210374
0.0606061,1.64,0.137651,0.308527
0.0808081,1.64,0.181006,0.401986
0.10101,1.64,0.223215,0.490746
0.121212,1.64,0.264344,0.574806
0.141414,1.64,0.304456,0.654161
0.161616,1.64,0.648934,0.921214
0.181818,1.64,0.666219,0.961622
0.20202,1.64,0.682965,0.99697
0.222222,1.64,0.698978,1.02698
0.242424,1.64,0.714096,1.05144
0.262626,1.64,0.728184,1.07017
0.282828,1.64,0.741137,1.08306
0.30303,1.64,0.752879,1.09005
0.323232,1.64,0.763362,1.09113
0.343434,1.64,0.772568,1.08633
0.363636,1.64,0.780509,1.07575
0.383838,1.64,0.986343,1.0904
0.40404,1.64,0.949455,1.06078
0.424242,1.64,0.886432,1.02152
0.444444,1.64,0.793217,0.93991
0.464646,1.64,0.696241,0.87389
0.484848,1.64,0.597933,0.823174
0.505051,1.64,0.500897,0.787302
0.525253,1.64,0.407908,0.76564
0.545455,1.64,0.321918,0.757375
0.565657,1.64,0.246048,0.761517
0.585859,1.64,0.183596,0.776902
0.606061,1.64,0.138033,0.802187
0.626263,1.64,0.113001,0.835853
0.646465,1.64,0.112318,0.876205
0.666667,1.64,0.139975,0.92137
0.686869,1.64,0.200135,0.969302
0.707071,1.64,0.482629,1.20263
0.727273,1.64,0.668548,1.44904
0.747475,1.64,0.704126,1.43854
0.767677,1.64,0.73152,1.42183
0.787879,1.64,0.750105,1.39789
0.808081,1.64,0.759379,1.36619
0.828283,1.64,0.758958,1.32672
0.848485,1.64,0.748582,1.27997
0.868687,1.64,0.728109,1.2269
0.888889,1.64,1.0311,1.50779
0.909091,1.64,0.841671,1.29152
0.929293,1.64,0.662009,1.08059
0.949495,1.64,0.46083,0.88084
0.969697,1.64,0.257808,0.711089
0.989899,1.64,0.123574,0.603129
1.0101,1.64,0.272179,0.553169
1.0303,1.64,0.467371,0.593857
1.05051,1.64,0.656201,0.687889
1.07071,1.64,0.838742,0.813102
1.09091,1.64,0.475058,0.942952
1.11111,1.64,0.587021,1.10749
1.13131,1.64,0.699646,1.27219
1.15152,1.64,0.84328,1.34233
1.17172,1.64,0.835971,1.41114
1.19192,1.64,0.944096,1.47335
1.21212,1.64,0.924528,1.53933
1.23232,1.64,0.896643,1.58877
1.25253,1.64,0.861527,1.62197
1.27273,1.64,0.820581,1.63929
1.29293,1.64,0.809335,1.68619
1.31313,1.64,0.741173,1.66737
1.33333,1.64,0.685695,1.63903
1.35354,1.64,0.65256,1.6027
1.37374,1.64,0.562061,1.2506
1.39394,1.64,0.656644,1.21945
1.41414,1.64,0.742561,1.17367
1.43434,1.64,0.82043,1.11725
1.45455,1.64,0.891589,1.05402
1.47475,1.64,1.21516,0.932
1.49495,1.64,1.2641,0.919399
1.51515,1.64,1.30673,0.91893
1.53535,1.64,1.3433,0.930456
1.55556,1.64,1.37417,0.95371
1.57576,1.64,1.39974,0.988294
1.59596,1.64,1.42049,1.03368
1.61616,1.64,1.43697,1.08922
1.63636,1.64,1.4498,1.15411
1.65657,1.64,1.45968,1.22745
1.67677,1.64,1.46736,1.30818
1.69697,1.64,1.28033,1.1027
1.71717,1.64,1.24257,1.07928
1.73737,1.64,1.19788,1.0501
1.75758,1.64,1.14506,1.01424
1.77778,1.64,1.0837,0.971091
1.79798,1.64,1.01421,0.92036
1.81818,1.64,0.937753,0.86208
1.83838,1.64,0.856295,0.796599
1.85859,1.64,0.77259,0.724586
1.87879,1.64,0.663984,0.404493
1.89899,1.64,0.566045,0.347465
1.91919,1.64,0.46304,0.286319
1.93939,1.64,0.354949,0.221024
1.9596,1.64,0.241754,0.151554
1.9798,1.64,0.123442,0.0778857
2,1.64,0,0
0,1.66,0,0
0.020202,1.66,0.0467723,0.109113
0.040404,1.66,0.0920625,0.213541
0.0606061,1.66,0.135943,0.313279
0.0808081,1.66,0.178483,0.408325
0.10101,1.66,0.219748,0.498675
0.121212,1.66,0.2598,0.584326
0.141414,1.66,0.298696,0.665277
0.161616,1.66,0.336492,0.741526
0.181818,1.66,0.647216,0.965891
0.20202,1.66,0.662975,1.00396
0.222222,1.66,0.678036,1.03655
0.242424,1.66,0.692234,1.06345
0.262626,1.66,0.705437,1.08452
0.282828,1.66,0.71754,1.09966
0.30303,1.66,0.728467,1.10885
0.323232,1.66,0.738172,1.11208
0.343434,1.66,0.746638,1.10943
0.363636,1.66,0.753877,1.10101
0.383838,1.66,0.759929,1.08699
0.40404,1.66,0.764865,1.0676
0.424242,1.66,1.04336,1.20497
0.444444,1.66,0.796729,1.18412
0.464646,1.66,0.594544,1.12978
0.484848,1.66,0.430909,1.1152
0.505051,1.66,0.314896,1.13192
0.525253,1.66,0.25157,1.17239
0.545455,1.66,0.24198,1.22995
0.565657,1.66,0.283166,1.29886
0.585859,1.66,0.368157,1.37425
0.606061,1.66,0.485968,1.45219
0.626263,1.66,0.621606,1.52961
0.646465,1.66,0.756064,1.60439
0.666667,1.66,0.866323,1.67526
0.686869,1.66,0.925356,1.74189
0.707071,1.66,0.807569,1.77888
0.727273,1.66,0.904875,1.79004
0.747475,1.66,1.23238,1.77415
0.767677,1.66,1.25069,1.77054
0.787879,1.66,1.25695,1.75814
0.808081,1.66,1.25055,1.7358
0.828283,1.66,1.23104,1.70288
0.848485,1.66,1.19812,1.65918
0.868687,1.66,1.15166,1.60502
0.888889,1.66,1.06865,1.5279
0.909091,1.66,0.887009,1.37922
0.929293,1.66,0.767621,1.21128
0.949495,1.66,0.549312,0.992395
0.969697,1.66,0.323172,0.795879
0.989899,1.66,0.154367,0.651552
1.0101,1.66,0.159023,0.602206
1.0303,1.66,0.465617,0.555394
1.05051,1.66,0.668934,0.638108
1.07071,1.66,0.865777,0.761126
1.09091,1.66,1.05618,0.905486
1.11111,1.66,1.24026,1.06003
1.13131,1.66,0.703358,1.17078
1.15152,1.66,0.908287,1.27653
1.17172,1.66,1.05886,1.35353
1.19192,1.66,1.0559,1.44454
1.21212,1.66,1.04283,1.51839
1.23232,1.66,1.01986,1.57526
1.25253,1.66,0.987508,1.61537
1.27273,1.66,0.946601,1.63901
1.29293,1.66,0.942268,1.69272
1.31313,1.66,0.859513,1.67546
1.33333,1.66,0.779753,1.64734
1.35354,1.66,0.709596,1.60946
1.37374,1.66,0.657509,1.56336
1.39394,1.66,0.633821,1.51105
1.41414,1.66,0.687508,1.21229
1.43434,1.66,0.765733,1.16402
1.45455,1.66,0.837692,1.10399
1.47475,1.66,1.16809,0.954036
1.49495,1.66,1.21769,0.932762
1.51515,1.66,1.26068,0.921876
1.53535,1.66,1.2973,0.921585
1.55556,1.66,1.32786,0.931966
1.57576,1.66,1.35275,0.952967
1.59596,1.66,1.37242,0.984405
1.61616,1.66,1.3874,1.02597
1.63636,1.66,1.39827,1.07722
1.65657,1.66,1.40572,1.13758
1.67677,1.66,1.41045,1.20634
1.69697,1.66,1.24487,1.05662
1.71717,1.66,1.20697,1.02981
1.73737,1.66,1.16232,0.997495
1.75758,1.66,1.10954,0.958673
1.77778,1.66,1.04804,0.912672
1.79798,1.66,0.978014,0.85914
1.81818,1.66,0.900454,0.798042
1.83838,1.66,0.81713,0.729663
1.85859,1.66,0.739365,0.471148
1.87879,1.66,0.648931,0.416245
1.89899,1.66,0.553473,0.357257
1.91919,1.66,0.452963,0.29415
1.93939,1.66,0.347379,0.226895
1.9596,1.66,0.236701,0.155466
1.9798,1.66,0.120912,0.0798401
2,1.66,0,0
0,1.68,0,0
0.020202,1.68,0.0464661,0.110716
0.040404,1.68,0.0913433,0.216747
0.0606061,1.68,0.1347,0.318091
0.0808081,1.68,0.176602,0.414744
0.10101,1.68,0.217109,0.506704
0.121212,1.68,0.25628,0.593969
0.141414,1.68,0.294169,0.676538
0.161616,1.68,0.330826,0.754408
0.181818,1.68,0.366298,0.827579
0.20202,1.68,0.645389,1.01186
0.222222,1.68,0.659733,1.04691
0.242424,1.68,0.673284,1.07616
0.262626,1.68,0.68591,1.09948
0.282828,1.68,0.697508,1.11681
0.30303,1.68,0.708002,1.12812
0.323232,1.68,0.717347,1.13346
0.343434,1.68,0.725527,1.13291
0.363636,1.68,0.732553,1.12661
0.383838,1.68,0.738469,1.11476
0.40404,1.68,0.743345,1.0976
0.424242,1.68,0.974554,1.18601
0.444444,1.68,0.643039,1.14861
0.464646,1.68,0.441851,1.10562
0.484848,1.68,0.299842,1.10039
0.505051,1.68,0.220566,1.12458
0.525253,1.68,0.203564,1.17075
0.545455,1.68,0.244366,1.23235
0.565657,1.68,0.334491,1.30376
0.585859,1.68,0.461447,1.38023
0.606061,1.68,0.608729,1.45794
0.626263,1.68,0.755822,1.53395
0.646465,1.68,0.878198,1.60622
0.666667,1.68,0.947319,1.67364
0.686869,1.68,0.852402,1.7658
0.707071,1.68,0.932096,1.78372
0.727273,1.68,1.06278,1.81801
0.747475,1.68,1.20783,1.87968
0.767677,1.68,1.48419,1.85598
0.787879,1.68,1.47996,1.8476
0.808081,1.68,1.46177,1.82698
0.828283,1.68,1.42938,1.79379
0.848485,1.68,1.38271,1.74819
0.868687,1.68,1.32184,1.6908
0.888889,1.68,1.22057,1.60783
0.909091,1.68,1.01382,1.44898
0.929293,1.68,0.818331,1.2853
0.949495,1.68,0.603478,1.11606
0.969697,1.68,0.391528,0.883261
0.989899,1.68,0.193079,0.705414
1.0101,1.68,0.154741,0.611793
1.0303,1.68,0.466458,0.5194
1.05051,1.68,0.684482,0.58857
1.07071,1.68,0.896009,0.709112
1.09091,1.68,1.10097,0.85745
1.11111,1.68,1.29937,1.01782
1.13131,1.68,1.49128,1.18226
1.15152,1.68,1.67685,1.35062
1.17172,1.68,1.16943,1.31853
1.19192,1.68,1.17447,1.41814
1.21212,1.68,1.16942,1.50032
1.23232,1.68,1.15394,1.56519
1.25253,1.68,1.12796,1.6129
1.27273,1.68,1.09175,1.64363
1.29293,1.68,1.10195,1.70743
1.31313,1.68,1.01368,1.69276
1.33333,1.68,0.922659,1.66618
1.35354,1.68,0.832425,1.62838
1.37374,1.68,0.748402,1.58047
1.39394,1.68,0.677866,1.52402
