Distance[um],dz[um],Mag_Ez_um,Mag_Ez_um_1
0.525253,1.54,1.3918,0.940824
0.545455,1.54,1.3437,0.915497
0.565657,1.54,1.29647,0.889628
0.585859,1.54,1.24901,0.862752
0.606061,1.54,1.12695,0.746474
0.626263,1.54,1.09863,0.697108
0.646465,1.54,1.06991,0.65231
0.666667,1.54,1.04047,0.611605
0.686869,1.54,1.00998,0.574544
0.707071,1.54,0.978099,0.540704
0.727273,1.54,0.617158,0.115915
0.747475,1.54,0.51954,0.181639
0.767677,1.54,0.469208,0.215115
0.787879,1.54,0.437943,0.236694
0.808081,1.54,0.406448,0.261858
0.828283,1.54,0.371831,0.309848
0.848485,1.54,0.318359,0.386923
0.868687,1.54,0.281693,0.425357
0.888889,1.54,0.26158,0.485936
0.909091,1.54,0.32385,0.572304
0.929293,1.54,0.409529,0.628942
0.949495,1.54,0.493554,0.696378
0.969697,1.54,0.169872,0.109394
0.989899,1.54,0.166877,0.107812
1.0101,1.54,0.149017,0.169042
1.0303,1.54,0.125622,0.274948
1.05051,1.54,0.25735,0.171011
1.07071,1.54,0.288982,0.205892
1.09091,1.54,0.316263,0.230434
1.11111,1.54,0.338315,0.25671
1.13131,1.54,0.384588,0.270165
1.15152,1.54,0.452903,0.257825
1.17172,1.54,0.507579,0.255377
1.19192,1.54,0.553441,0.26649
1.21212,1.54,0.593314,0.293635
1.23232,1.54,0.628018,0.338084
1.25253,1.54,0.866201,0.696763
1.27273,1.54,0.624201,0.519606
1.29293,1.54,0.660677,0.546412
1.31313,1.54,0.694527,0.572576
1.33333,1.54,0.726871,0.598184
1.35354,1.54,0.75877,0.623294
1.37374,1.54,0.791232,0.647945
1.39394,1.54,0.825206,0.672146
1.41414,1.54,0.861588,0.695887
1.43434,1.54,0.901216,0.719132
1.45455,1.54,0.944872,0.74182
1.47475,1.54,0.993284,0.763867
1.49495,1.54,1.04712,0.785165
1.51515,1.54,1.107,0.805581
1.53535,1.54,1.45602,1.1468
1.55556,1.54,1.47739,1.11739
1.57576,1.54,1.4936,1.08078
1.59596,1.54,1.50576,1.03732
1.61616,1.54,1.51521,0.987497
1.63636,1.54,1.52347,0.931863
1.65657,1.54,1.74793,0.472501
1.67677,1.54,1.71963,0.433102
1.69697,1.54,1.68858,0.398552
1.71717,1.54,1.65484,0.36806
1.73737,1.54,1.61853,0.340884
1.75758,1.54,1.5799,0.316335
1.77778,1.54,1.5393,0.293777
1.79798,1.54,1.49717,0.272623
1.81818,1.54,1.45407,0.252342
1.83838,1.54,1.41065,0.232451
1.85859,1.54,1.36767,0.212521
1.87879,1.54,1.32598,0.192176
1.89899,1.54,1.28654,0.17109
1.91919,1.54,1.25043,0.148989
1.93939,1.54,1.21881,0.125652
1.9596,1.54,0.444174,0.545283
1.9798,1.54,0.346965,0.579485
2,1.54,0.32602,0.61632
0,1.56,1.70799,0.526258
0.020202,1.56,1.82739,0.481752
0.040404,1.56,1.94974,0.485171
0.0606061,1.56,2.07778,0.528479
0.0808081,1.56,2.24552,0.681804
0.10101,1.56,2.32657,0.740877
0.121212,1.56,2.4048,0.80105
0.141414,1.56,2.47973,0.861635
0.161616,1.56,2.55093,0.922051
0.181818,1.56,2.61802,0.98183
0.20202,1.56,2.55873,0.789583
0.222222,1.56,2.57248,0.848342
0.242424,1.56,2.57897,0.902026
0.262626,1.56,2.57803,0.950462
0.282828,1.56,2.56956,0.993785
0.30303,1.56,2.55357,1.03244
0.323232,1.56,2.53016,1.06717
0.343434,1.56,2.49952,1.09905
0.363636,1.56,2.46195,1.12943
0.383838,1.56,2.41783,1.16
0.40404,1.56,2.36764,1.19272
0.424242,1.56,1.73167,1.09446
0.444444,1.56,1.67276,1.06583
0.464646,1.56,1.62113,1.03969
0.484848,1.56,1.57517,1.01528
0.505051,1.56,1.5334,0.9919
0.525253,1.56,1.49444,0.968921
0.545455,1.56,1.45702,0.945781
0.565657,1.56,1.42,0.921985
0.585859,1.56,1.38235,0.897105
0.606061,1.56,1.34313,0.870782
0.626263,1.56,1.20741,0.747419
0.646465,1.56,1.18229,0.697667
0.666667,1.56,1.15582,0.652381
0.686869,1.56,1.12764,0.611049
0.707071,1.56,1.0974,0.573187
0.727273,1.56,0.721487,0.0762453
0.747475,1.56,0.634195,0.13699
0.767677,1.56,0.589386,0.160756
0.787879,1.56,0.55775,0.16964
0.808081,1.56,0.518907,0.193589
0.828283,1.56,0.445171,0.241457
0.848485,1.56,0.375018,0.256074
0.868687,1.56,0.30823,0.286515
0.888889,1.56,0.244662,0.380417
0.909091,1.56,0.246381,0.474719
0.929293,1.56,0.297511,0.541729
0.949495,1.56,0.392115,0.602754
0.969697,1.56,0.488612,0.680344
0.989899,1.56,0.259363,0.115999
1.0101,1.56,0.260892,0.116684
1.0303,1.56,0.240838,0.188057
1.05051,1.56,0.37469,0.115554
1.07071,1.56,0.42067,0.148298
1.09091,1.56,0.461824,0.168566
1.11111,1.56,0.496932,0.181954
1.13131,1.56,0.53673,0.19713
1.15152,1.56,0.607075,0.211669
1.17172,1.56,0.66402,0.231988
1.19192,1.56,0.711989,0.263205
1.21212,1.56,0.753402,0.30924
1.23232,1.56,0.788677,0.372818
1.25253,1.56,0.772718,0.481436
1.27273,1.56,0.760565,0.567153
1.29293,1.56,0.796509,0.593018
1.31313,1.56,0.82897,0.618975
1.33333,1.56,0.859162,0.645053
1.35354,1.56,0.888241,0.671257
1.37374,1.56,0.91731,0.697569
1.39394,1.56,0.947414,0.723944
1.41414,1.56,0.979543,0.750316
1.43434,1.56,1.01463,0.776594
1.45455,1.56,1.05355,0.802661
1.47475,1.56,1.09713,0.828379
1.49495,1.56,1.14614,0.853584
1.51515,1.56,1.20128,0.878088
1.53535,1.56,1.56346,1.21569
1.55556,1.56,1.5827,1.18705
1.57576,1.56,1.5965,1.15095
1.59596,1.56,1.60591,1.10771
1.61616,1.56,1.61221,1.05776
1.63636,1.56,1.61685,1.00159
1.65657,1.56,1.90297,0.605748
1.67677,1.56,1.87241,0.560816
1.69697,1.56,1.83876,0.520973
1.71717,1.56,1.80196,0.485464
1.73737,1.56,1.76205,0.453586
1.75758,1.56,1.71914,0.424685
1.77778,1.56,1.67349,0.398164
1.79798,1.56,1.62543,0.373473
1.81818,1.56,1.57541,0.350117
1.83838,1.56,1.52396,0.327652
1.85859,1.56,1.47175,0.305686
1.87879,1.56,1.41951,0.283879
1.89899,1.56,1.36811,0.261942
1.91919,1.56,1.3185,0.239641
1.93939,1.56,1.27173,0.21679
1.9596,1.56,1.22897,0.193258
1.9798,1.56,1.19149,0.168964
2,1.56,0.394657,0.597965
0,1.58,1.70958,0.489828
0.020202,1.58,1.82872,0.444573
0.040404,1.58,1.94756,0.445241
0.0606061,1.58,2.06841,0.483981
0.0808081,1.58,2.19408,0.553589
0.10101,1.58,2.35275,0.721292
0.121212,1.58,2.42913,0.781622
0.141414,1.58,2.50179,0.842235
0.161616,1.58,2.57031,0.902619
0.181818,1.58,2.63432,0.962371
0.20202,1.58,2.69352,1.0212
0.222222,1.58,2.74766,1.07893
0.242424,1.58,2.79651,1.13548
0.262626,1.58,2.6829,1.00991
0.282828,1.58,2.66825,1.05303
0.30303,1.58,2.64582,1.09145
0.323232,1.58,2.61573,1.12615
0.343434,1.58,2.57822,1.15843
0.363636,1.58,2.53363,1.18986
0.383838,1.58,2.48237,1.22237
0.40404,1.58,2.42497,1.25816
0.424242,1.58,1.79542,1.11064
0.444444,1.58,1.75131,1.08567
0.464646,1.58,1.71347,1.06292
0.484848,1.58,1.68038,1.04165
0.505051,1.58,1.65065,1.02122
0.525253,1.58,1.62296,1.00103
0.545455,1.58,1.59616,0.980559
0.565657,1.58,1.56917,0.959349
0.585859,1.58,1.54104,0.937014
0.606061,1.58,1.51094,0.913233
0.626263,1.58,1.47813,0.887751
0.646465,1.58,1.32342,0.754721
0.666667,1.58,1.29964,0.705585
0.686869,1.58,1.27346,0.660742
0.707071,1.58,1.24449,0.619647
0.727273,1.58,0.879381,0.0740576
0.747475,1.58,0.813128,0.122834
0.767677,1.58,0.782554,0.129797
0.787879,1.58,0.750471,0.134898
0.808081,1.58,0.67406,0.145323
0.828283,1.58,0.591445,0.128005
0.848485,1.58,0.502451,0.120308
0.868687,1.58,0.406968,0.158158
0.888889,1.58,0.304955,0.27604
0.909091,1.58,0.238617,0.361788
0.929293,1.58,0.227331,0.44167
0.949495,1.58,0.286158,0.510461
0.969697,1.58,0.395939,0.576368
0.989899,1.58,0.336611,0.221452
1.0101,1.58,0.384846,0.133777
1.0303,1.58,0.426135,0.107649
1.05051,1.58,0.488619,0.131667
1.07071,1.58,0.548951,0.153676
1.09091,1.58,0.605502,0.166909
1.11111,1.58,0.656707,0.170492
1.13131,1.58,0.701071,0.169445
1.15152,1.58,0.771672,0.208425
1.17172,1.58,0.831492,0.250948
1.19192,1.58,0.883556,0.302117
1.21212,1.58,0.929884,0.367301
1.23232,1.58,0.882659,0.502788
1.25253,1.58,0.920145,0.513405
1.27273,1.58,0.879741,0.591751
1.29293,1.58,0.908313,0.63567
1.31313,1.58,0.964826,0.669601
1.33333,1.58,0.993411,0.694783
1.35354,1.58,1.02013,0.720838
1.37374,1.58,1.04619,0.74769
1.39394,1.58,1.07273,0.775241
1.41414,1.58,1.10083,0.803369
1.43434,1.58,1.13151,0.831928
1.45455,1.58,1.16576,0.860745
1.47475,1.58,1.20449,0.889628
1.49495,1.58,1.24855,0.918357
1.51515,1.58,1.64348,1.2999
1.53535,1.58,1.66717,1.28024
1.55556,1.58,1.68439,1.25275
1.57576,1.58,1.69595,1.21762
1.59596,1.58,1.70284,1.17512
1.61616,1.58,1.70627,1.12563
1.63636,1.58,1.70763,1.06961
1.65657,1.58,1.70852,1.00759
1.67677,1.58,2.02067,0.691088
1.69697,1.58,1.98507,0.647814
1.71717,1.58,1.94602,0.60909
1.73737,1.58,1.90344,0.574249
1.75758,1.58,1.85735,0.542678
1.77778,1.58,1.80789,0.513813
1.79798,1.58,1.75528,0.487144
1.81818,1.58,1.69987,0.462212
1.83838,1.58,1.64209,0.438611
1.85859,1.58,1.58247,0.415986
1.87879,1.58,1.52166,0.394034
1.89899,1.58,1.46042,0.372504
1.91919,1.58,1.39957,0.351198
1.93939,1.58,1.34008,0.329969
1.9596,1.58,1.283,0.308722
1.9798,1.58,0.572489,0.452349
2,1.58,0.5317,0.535283
0,1.6,1.70401,0.454789
0.020202,1.6,1.82426,0.41004
0.040404,1.6,1.94143,0.409267
0.0606061,1.6,2.05742,0.444803
0.0808081,1.6,2.17465,0.509628
0.10101,1.6,2.29599,0.597364
0.121212,1.6,2.44238,0.767148
0.141414,1.6,2.51301,0.827667
0.161616,1.6,2.57914,0.887932
0.181818,1.6,2.64042,0.94761
0.20202,1.6,2.69655,1.00648
0.222222,1.6,2.7473,1.06441
0.242424,1.6,2.79248,1.12142
0.262626,1.6,2.83195,1.17761
0.282828,1.6,2.86561,1.23319
0.30303,1.6,2.73315,1.15618
0.323232,1.6,2.69704,1.19049
0.343434,1.6,2.65335,1.22295
0.363636,1.6,2.60246,1.25539
0.383838,1.6,2.54481,1.28994
0.40404,1.6,2.48097,1.32905
0.424242,1.6,1.88524,1.12952
0.444444,1.6,1.85596,1.1086
0.464646,1.6,1.83185,1.08964
0.484848,1.6,1.81146,1.07198
0.505051,1.6,1.79347,1.05498
0.525253,1.6,1.77669,1.03809
0.545455,1.6,1.76,1.02084
0.565657,1.6,1.74244,1.00281
0.585859,1.6,1.72313,0.98364
0.606061,1.6,1.70133,0.963055
0.626263,1.6,1.67638,0.94084
0.646465,1.6,1.64777,0.916849
0.666667,1.6,1.47126,0.772647
0.686869,1.6,1.44666,0.725317
0.707071,1.6,1.41851,0.682042
0.727273,1.6,1.09745,0.123869
0.747475,1.6,1.06482,0.152434
0.767677,1.6,1.04541,0.150917
0.787879,1.6,0.97516,0.129591
0.808081,1.6,0.892362,0.0861499
0.828283,1.6,0.796878,0.0462454
0.848485,1.6,0.688637,0.0340911
0.868687,1.6,0.567636,0.072461
0.888889,1.6,0.433939,0.182689
0.909091,1.6,0.307637,0.240283
0.929293,1.6,0.222968,0.32606
0.949495,1.6,0.216562,0.407315
0.969697,1.6,0.291682,0.477914
0.989899,1.6,0.423017,0.54951
1.0101,1.6,0.467393,0.28497
1.0303,1.6,0.534484,0.238516
1.05051,1.6,0.604366,0.225199
1.07071,1.6,0.675002,0.225888
1.09091,1.6,0.744418,0.227344
1.11111,1.6,0.810707,0.222221
1.13131,1.6,0.872029,0.209065
1.15152,1.6,0.940405,0.250465
1.17172,1.6,1.00562,0.31162
1.19192,1.6,1.06569,0.379577
1.21212,1.6,1.12222,0.461156
1.23232,1.6,1.05106,0.539759
1.25253,1.6,1.08208,0.548377
1.27273,1.6,1.03819,0.626389
1.29293,1.6,1.0584,0.667097
1.31313,1.6,1.08014,0.709913
1.33333,1.6,1.12909,0.745875
1.35354,1.6,1.15386,0.770342
1.37374,1.6,1.17723,0.796421
1.39394,1.6,1.20044,0.823958
1.41414,1.6,1.22466,0.852774
1.43434,1.6,1.25102,0.882668
1.45455,1.6,1.28059,0.913415
1.47475,1.6,1.31438,0.944763
1.49495,1.6,1.35334,0.97644
1.51515,1.6,1.74492,1.35756
1.53535,1.6,1.76669,1.33933
1.55556,1.6,1.7819,1.31322
1.57576,1.6,1.79128,1.27937
1.59596,1.6,1.79578,1.23799
1.61616,1.6,1.79651,1.18942
1.63636,1.6,1.79484,1.13406
1.65657,1.6,1.79227,1.0724
1.67677,1.6,2.16382,0.817004
1.69697,1.6,2.12672,0.771904
1.71717,1.6,2.08601,0.731509
1.73737,1.6,2.0415,0.695191
1.75758,1.6,1.99311,0.662371
1.77778,1.6,1.94088,0.632526
1.79798,1.6,1.8849,0.605181
1.81818,1.6,1.82543,0.579915
1.83838,1.6,1.76278,0.556359
1.85859,1.6,1.69738,0.534196
1.87879,1.6,1.62978,0.513159
1.89899,1.6,1.5606,0.493036
1.91919,1.6,1.49059,0.473665
1.93939,1.6,0.811546,0.417883
1.9596,1.6,0.725133,0.421941
1.9798,1.6,0.648754,0.456309
2,1.6,0.585663,0.525493
0,1.62,1.69029,0.421077
0.020202,1.62,1.81264,0.377952
0.040404,1.62,1.92963,0.37691
0.0606061,1.62,2.04275,0.410469
0.0808081,1.62,2.15401,0.471793
0.10101,1.62,2.26587,0.554691
0.121212,1.62,2.38128,0.653614
0.141414,1.62,2.51298,0.816599
0.161616,1.62,2.57703,0.876694
0.181818,1.62,2.63592,0.936283
0.20202,1.62,2.68939,0.995208
0.222222,1.62,2.7372,1.05342
0.242424,1.62,2.7792,1.11099
0.262626,1.62,2.81525,1.16808
0.282828,1.62,2.84528,1.22498
0.30303,1.62,2.86928,1.28208
0.323232,1.62,2.88728,1.33989
0.343434,1.62,2.726,1.29197
0.363636,1.62,2.6695,1.32545
0.383838,1.62,2.60619,1.36224
0.40404,1.62,2.53669,1.40502
0.424242,1.62,2.00235,1.15194
0.444444,1.62,1.98753,1.13552
0.464646,1.62,1.97665,1.12086
0.484848,1.62,1.96836,1.10731
0.505051,1.62,1.96142,1.09431
0.525253,1.62,1.95472,1.08133
0.545455,1.62,1.94724,1.06792
0.565657,1.62,1.93808,1.05372
0.585859,1.62,1.92647,1.03842
0.606061,1.62,1.91172,1.02176
0.626263,1.62,1.8933,1.00357
0.646465,1.62,1.87074,0.983747
0.666667,1.62,1.84372,0.962252
0.686869,1.62,1.6458,0.806724
0.707071,1.62,1.61792,0.762583
0.727273,1.62,1.38242,0.242213
0.747475,1.62,1.37441,0.253237
0.767677,1.62,1.31041,0.219784
0.787879,1.62,1.23095,0.16996
0.808081,1.62,1.13594,0.117707
0.828283,1.62,1.02535,0.0755259
0.848485,1.62,0.899205,0.0544799
0.868687,1.62,0.757615,0.0641916
0.888889,1.62,0.609344,0.101447
0.909091,1.62,0.443566,0.124679
0.929293,1.62,0.291448,0.199895
0.949495,1.62,0.145807,0.279729
0.969697,1.62,0.242831,0.365434
0.989899,1.62,0.475992,0.454965
1.0101,1.62,0.748856,0.602307
1.0303,1.62,0.854226,0.611276
1.05051,1.62,0.737083,0.39361
1.07071,1.62,0.809919,0.360412
1.09091,1.62,0.885613,0.343364
1.11111,1.62,0.961917,0.328649
1.13131,1.62,1.03665,0.30834
1.15152,1.62,1.11134,0.334085
1.17172,1.62,1.18639,0.407289
1.19192,1.62,1.26028,0.485859
1.21212,1.62,1.19241,0.580606
1.23232,1.62,1.2293,0.581795
1.25253,1.62,1.25623,0.587327
1.27273,1.62,1.20733,0.663274
1.29293,1.62,1.2216,0.700703
1.31313,1.62,1.23421,0.739339
1.33333,1.62,1.24892,0.780741
1.35354,1.62,1.28931,0.819233
1.37374,1.62,1.31025,0.843032
1.39394,1.62,1.3303,0.86917
1.41414,1.62,1.35075,0.897413
1.43434,1.62,1.3728,0.927506
1.45455,1.62,1.39763,0.959166
1.47475,1.62,1.42633,0.992088
1.49495,1.62,1.8154,1.41803
1.51515,1.62,1.84219,1.40912
1.53535,1.62,1.86189,1.39234
1.55556,1.62,1.87499,1.3677
1.57576,1.62,1.88216,1.33528
1.59596,1.62,1.88426,1.29526
1.61616,1.62,1.88239,1.24791
1.63636,1.62,1.8778,1.19359
1.65657,1.62,1.87197,1.13275
1.67677,1.62,2.30149,0.934046
1.69697,1.62,2.26313,0.888467
1.71717,1.62,2.22114,0.847689
1.73737,1.62,2.17524,0.811119
1.75758,1.62,2.12524,0.778219
1.77778,1.62,2.07105,0.748499
1.79798,1.62,2.01269,0.721523
1.81818,1.62,1.95027,0.696908
1.83838,1.62,1.88402,0.674322
1.85859,1.62,1.81427,0.653484
1.87879,1.62,1.74143,0.634166
1.89899,1.62,1.66603,0.616192
1.91919,1.62,1.02771,0.463917
1.93939,1.62,0.925873,0.439571
1.9596,1.62,0.828099,0.438379
1.9798,1.62,0.737052,0.464198
2,1.62,0.655687,0.52115
0,1.64,1.66768,0.388671
0.020202,1.64,1.79279,0.348151
0.040404,1.64,1.91073,0.347876
0.0606061,1.64,2.02261,0.380549
0.0808081,1.64,2.13002,0.439518
0.10101,1.64,2.23501,0.518777
0.121212,1.64,2.34013,0.612961
0.141414,1.64,2.4484,0.717354
0.161616,1.64,2.56372,0.867707
0.181818,1.64,2.62059,0.927227
0.20202,1.64,2.67179,0.986269
0.222222,1.64,2.71713,1.04485
0.242424,1.64,2.75644,1.10311
0.262626,1.64,2.78963,1.16127
0.282828,1.64,2.81663,1.2197
0.30303,1.64,2.83744,1.27886
0.323232,1.64,2.85213,1.33931
0.343434,1.64,2.86077,1.40173
0.363636,1.64,2.86353,1.46692
0.383838,1.64,2.66787,1.43888
0.40404,1.64,2.59344,1.48575
0.424242,1.64,2.14779,1.17902
0.444444,1.64,2.14661,1.16763
0.464646,1.64,2.14805,1.15783
0.484848,1.64,2.15084,1.14901
0.505051,1.64,2.15383,1.14062
0.525253,1.64,2.15598,1.13221
0.545455,1.64,2.15636,1.12336
0.565657,1.64,2.15416,1.11372
0.585859,1.64,2.14869,1.10304
0.606061,1.64,2.13935,1.09111
0.626263,1.64,2.12567,1.07779
0.646465,1.64,2.1073,1.063
0.666667,1.64,2.08399,1.04676
0.686869,1.64,2.0556,1.02913
0.707071,1.64,1.84047,0.863743
0.727273,1.64,1.69994,0.447904
0.747475,1.64,1.63353,0.435874
0.767677,1.64,1.55219,0.413338
0.787879,1.64,1.45587,0.382524
0.808081,1.64,1.34458,0.344224
0.828283,1.64,1.21839,0.297787
0.848485,1.64,1.07744,0.241125
0.868687,1.64,0.921945,0.170711
0.888889,1.64,0.762504,0.126425
0.909091,1.64,0.528052,0.0720256
0.929293,1.64,0.243783,0.12066
0.949495,1.64,0.10533,0.214492
0.969697,1.64,0.183632,0.318357
0.989899,1.64,0.424936,0.419765
1.0101,1.64,0.759078,0.591746
1.0303,1.64,0.886072,0.603999
1.05051,1.64,0.994173,0.606917
1.07071,1.64,1.08385,0.604459
1.09091,1.64,1.04605,0.500073
1.11111,1.64,1.12324,0.472896
1.13131,1.64,1.20377,0.448407
1.15152,1.64,1.28692,0.449506
1.17172,1.64,1.37816,0.525164
1.19192,1.64,1.32762,0.636189
1.21212,1.64,1.37918,0.631415
1.23232,1.64,1.41613,0.62976
1.25253,1.64,1.44088,0.631315
1.27273,1.64,1.45631,0.636475
1.29293,1.64,1.39652,0.735892
1.31313,1.64,1.40247,0.770234
1.33333,1.64,1.40724,0.806486
1.35354,1.64,1.41469,0.846291
1.37374,1.64,1.44556,0.887944
1.39394,1.64,1.46259,0.911107
1.41414,1.64,1.47929,0.937324
1.43434,1.64,1.49699,0.966284
1.45455,1.64,1.51694,0.997649
1.47475,1.64,1.87958,1.46248
1.49495,1.64,1.91118,1.46233
1.51515,1.64,1.93557,1.45459
1.53535,1.64,1.95295,1.43913
1.55556,1.64,1.96373,1.41589
1.57576,1.64,1.96854,1.38492
1.59596,1.64,1.96818,1.34634
1.61616,1.64,1.96367,1.30038
1.63636,1.64,1.9562,1.24734
1.65657,1.64,1.94719,1.18763
1.67677,1.64,1.93825,1.12171
1.69697,1.64,2.39394,0.995119
1.71717,1.64,2.35086,0.954988
1.73737,1.64,2.30389,0.919138
1.75758,1.64,2.25275,0.887065
1.77778,1.64,2.19723,0.858319
1.79798,1.64,2.13725,0.832502
1.81818,1.64,2.07281,0.809266
1.83838,1.64,2.00403,0.788317
1.85859,1.64,1.93112,0.769411
1.87879,1.64,1.36134,0.588518
1.89899,1.64,1.25693,0.531268
1.91919,1.64,1.15008,0.48828
1.93939,1.64,1.04257,0.462502
1.9596,1.64,0.936476,0.457145
1.9798,1.64,0.834149,0.475682
2,1.64,0.738246,0.52185
0,1.66,1.63578,0.357591
0.020202,1.66,1.76392,0.320522
0.040404,1.66,1.8836,0.321914
0.0606061,1.66,1.99551,0.354655
0.0808081,1.66,2.10083,0.412279
0.10101,1.66,2.20121,0.488961
0.121212,1.66,2.29878,0.579526
0.141414,1.66,2.39617,0.679438
0.161616,1.66,2.49647,0.784808
0.181818,1.66,2.5943,0.91938
0.20202,1.66,2.64366,0.97863
0.222222,1.66,2.68699,1.03771
0.242424,1.66,2.72413,1.09682
0.262626,1.66,2.75501,1.15627
0.282828,1.66,2.77958,1.21648
0.30303,1.66,2.79787,1.27796
0.323232,1.66,2.80994,1.34137
0.343434,1.66,2.8159,1.40744
0.363636,1.66,2.81593,1.47704
0.383838,1.66,2.81025,1.55114
0.40404,1.66,2.79912,1.63081
0.424242,1.66,2.66734,1.75526
0.444444,1.66,2.08135,1.16787
0.464646,1.66,1.91627,1.05752
0.484848,1.66,1.78594,0.951748
0.505051,1.66,1.69066,0.844647
0.525253,1.66,1.62984,0.733324
0.545455,1.66,1.60203,0.617919
0.565657,1.66,1.60491,0.501608
0.585859,1.66,1.63529,0.390594
0.606061,1.66,1.6891,0.294115
0.626263,1.66,1.76142,0.224441
0.646465,1.66,1.84644,0.196871
0.666667,1.66,1.9375,0.229739
0.686869,1.66,2.02706,0.344409
0.707071,1.66,2.04865,0.521902
0.727273,1.66,1.90656,0.414923
0.747475,1.66,1.87202,0.392806
0.767677,1.66,1.78887,0.370197
0.787879,1.66,1.6942,0.343893
0.808081,1.66,1.58663,0.310522
0.828283,1.66,1.46506,0.269088
0.848485,1.66,1.32856,0.220976
0.868687,1.66,1.17643,0.169945
0.888889,1.66,0.924461,0.173717
0.909091,1.66,0.660997,0.0634256
0.929293,1.66,0.349805,0.0660213
0.949495,1.66,0.135091,0.168913
0.969697,1.66,0.152414,0.279828
0.989899,1.66,0.373705,0.387511
1.0101,1.66,0.646203,0.503377
1.0303,1.66,0.915214,0.600566
1.05051,1.66,1.04505,0.605086
1.07071,1.66,1.15472,0.598045
1.09091,1.66,1.24454,0.584174
1.11111,1.66,1.31495,0.571038
1.13131,1.66,1.39216,0.602012
1.15152,1.66,1.47394,0.580874
1.17172,1.66,1.44729,0.706181
1.19192,1.66,1.51878,0.696921
1.21212,1.66,1.57282,0.689791
1.23232,1.66,1.61089,0.684607
1.25253,1.66,1.63495,0.681489
1.27273,1.66,1.64742,0.680861
1.29293,1.66,1.58221,0.77271
1.31313,1.66,1.58348,0.802599
1.33333,1.66,1.58084,0.833542
1.35354,1.66,1.57753,0.867226
1.37374,1.66,1.57749,0.905379
1.39394,1.66,1.58535,0.949766
1.41414,1.66,1.61096,0.973697
1.43434,1.66,1.62419,1
1.45455,1.66,1.63909,1.02967
1.47475,1.66,1.97551,1.50099
1.49495,1.66,2.0041,1.50139
1.51515,1.66,2.02567,1.49447
1.53535,1.66,2.04036,1.48004
1.55556,1.66,2.04854,1.45801
1.57576,1.66,2.05074,1.42835
1.59596,1.66,2.04773,1.39117
1.61616,1.66,2.04044,1.34661
1.63636,1.66,2.03002,1.29494
1.65657,1.66,2.01782,1.2365
1.67677,1.66,2.00537,1.17174
1.69697,1.66,2.51903,1.09187
1.71717,1.66,2.47483,1.05316
1.73737,1.66,2.42692,1.01874
1.75758,1.66,2.3749,0.98815
1.77778,1.66,2.31847,0.96097
1.79798,1.66,2.25743,0.936842
1.81818,1.66,2.19168,0.915456
1.83838,1.66,2.12122,0.896554
1.85859,1.66,1.58087,0.67227
1.87879,1.66,1.48221,0.608193
1.89899,1.66,1.37823,0.554295
1.91919,1.66,1.2701,0.512875
1.93939,1.66,1.15932,0.486498
1.9596,1.66,1.04764,0.477991
1.9798,1.66,0.937128,0.490442
2,1.66,0.830132,0.527202
0,1.68,1.59445,0.327904
0.020202,1.68,1.72555,0.294993
0.040404,1.68,1.84739,0.298815
0.0606061,1.68,1.96025,0.332443
0.0808081,1.68,2.0649,0.389593
0.10101,1.68,2.16256,0.464628
0.121212,1.68,2.25499,0.552553
0.141414,1.68,2.34437,0.649021
0.161616,1.68,2.43341,0.750326
0.181818,1.68,2.52526,0.853409
0.20202,1.68,2.60504,0.971363
0.222222,1.68,2.64682,1.03111
0.242424,1.68,2.68231,1.09128
0.262626,1.68,2.71145,1.15225
0.282828,1.68,2.73421,1.2145
0.30303,1.68,2.75064,1.27863
0.323232,1.68,2.7608,1.34535
0.343434,1.68,2.76484,1.41546
0.363636,1.68,2.76295,1.4899
0.383838,1.68,2.75535,1.56969
0.40404,1.68,2.74234,1.656
0.424242,1.68,2.54749,1.65713
0.444444,1.68,2.03123,1.13676
0.464646,1.68,1.89791,1.01728
0.484848,1.68,1.80105,0.904051
0.505051,1.68,1.74003,0.792349
0.525253,1.68,1.71336,0.680458
0.545455,1.68,1.71869,0.569699
0.565657,1.68,1.75279,0.464425
0.585859,1.68,1.81157,0.37202
0.606061,1.68,1.89005,0.302901
0.626263,1.68,1.9824,0.270515
0.646465,1.68,2.08193,0.291343
0.666667,1.68,2.18105,0.384896
0.686869,1.68,2.23231,0.57478
0.707071,1.68,2.33732,0.655172
0.727273,1.68,2.21036,0.54721
0.747475,1.68,2.19533,0.554822
0.767677,1.68,2.1482,0.537634
0.787879,1.68,2.04494,0.514333
0.808081,1.68,1.92654,0.483205
0.828283,1.68,1.79219,0.441279
0.848485,1.68,1.64131,0.387961
0.868687,1.68,1.47354,0.325033
0.888889,1.68,1.1456,0.301164
0.909091,1.68,0.857732,0.183038
0.929293,1.68,0.524243,0.130756
0.949495,1.68,0.242042,0.167951
0.969697,1.68,0.164167,0.254604
0.989899,1.68,0.329841,0.360222
1.0101,1.68,0.62747,0.47999
1.0303,1.68,0.940812,0.599824
1.05051,1.68,1.09436,0.609333
1.07071,1.68,1.22703,0.602689
1.09091,1.68,1.33885,0.58255
1.11111,1.68,1.42996,0.554414
1.13131,1.68,1.50064,0.526621
1.15152,1.68,1.5513,0.510348
1.17172,1.68,1.64233,0.777427
1.19192,1.68,1.71701,0.766545
1.21212,1.68,1.77373,0.756581
1.23232,1.68,1.81352,0.747378
